specRef,specRef,SB_UID,Name,BaseBands,SPWs
X25805250,X25805250,uid://A001/X2c0/X31b3,B3 Pointing Setup,4,4
X8752991,X8752991,uid://A001/X2c0/X31b3,CO v=0 1-0 Science setup_1,4,4
X437026,X437026,uid://A001/X2c0/X31b4,B6 Pointing Setup,4,4
X4059050,X4059050,uid://A001/X2c0/X31b4,CO v=0 4-3 Science setup_1,4,4
X29846309,X29846309,uid://A001/X2c0/X31b5,B6 Pointing Setup,4,4
X6723232,X6723232,uid://A001/X2c0/X31b5,CO v=0 4-3 Science setup_1,4,4
X5968890,X5968890,uid://A001/X2c0/X31b6,B3 Pointing Setup,4,4
X21910260,X21910260,uid://A001/X2c0/X31b6,CO v=0 1-0 Science setup_1,4,4
X12414041,X12414041,uid://A001/X2c0/X31b7,B3 Pointing Setup,4,4
X14858616,X14858616,uid://A001/X2c0/X31b7,CO v=0 1-0 Science setup_1,4,4
X10468934,X10468934,uid://A001/X2c0/X31b8,B6 Pointing Setup,4,4
X5522138,X5522138,uid://A001/X2c0/X31b8,CO v=0 4-3 Science setup_1,4,4
X2945452,X2945452,uid://A001/X2c0/X31b9,B6 Pointing Setup,4,4
X15481668,X15481668,uid://A001/X2c0/X31b9,CO v=0 4-3 Science setup_1,4,4
X26315854,X26315854,uid://A001/X2c0/X31ba,B6 Pointing Setup,4,4
X14060189,X14060189,uid://A001/X2c0/X31ba,CO v=0 4-3 Science setup_1,4,4
X8219632,X8219632,uid://A001/X2c0/X31bb,B6 Pointing Setup,4,4
X27349643,X27349643,uid://A001/X2c0/X31bb,CO v=0 4-3 Science setup_1,4,4
X5248993,X5248993,uid://A001/X2c0/X3274,B6 Pointing Setup,4,4
X25957722,X25957722,uid://A001/X2c0/X3274,H2O v=0  Science setup,4,4
X33471159,X33471159,uid://A001/X2c0/X3274,H2O v=0  Science setup_1,4,4
X29839329,X29839329,uid://A001/X2c0/X2cc6,B3 Pointing Setup,4,4
X3162034,X3162034,uid://A001/X2c0/X2cc6,HCO+ v=0 3-2 Science setup_1,2,2
X18165713,X18165713,uid://A001/X2c0/X2ca9,B6 Pointing Setup,4,4
X6131984,X6131984,uid://A001/X2c0/X2ca9,CO v=0 2-1 Science setup,4,5
X7458410,X7458410,uid://A001/X2c0/X2ca9,CO v=0 2-1 Science setup_1,4,5
X385231,X385231,uid://A001/X2c0/X2caa,B6 Pointing Setup,4,4
X29541622,X29541622,uid://A001/X2c0/X2caa,CO v=0 2-1 Science setup,4,5
X15109740,X15109740,uid://A001/X2c0/X2caa,CO v=0 2-1 Science setup_1,4,5
X23295138,X23295138,uid://A001/X2c0/X2cab,B6 Pointing Setup,4,4
X11149704,X11149704,uid://A001/X2c0/X2cab,CO v=0 2-1 Science setup (topo)_1,4,5
X314278,X314278,uid://A001/X2c0/X2cab,Delay Setup,4,5
X19506227,X19506227,uid://A001/X2c0/X2cac,B6 Pointing Setup,4,4
X8632342,X8632342,uid://A001/X2c0/X2cac,CO v=0 2-1 Science setup_1,4,5
X7141335,X7141335,uid://A001/X2c0/X2cac,Delay Setup,4,5
X28622284,X28622284,uid://A001/X2c0/X2cad,B6 Pointing Setup,4,4
X26601412,X26601412,uid://A001/X2c0/X2cad,CO v=0 2-1 Science setup,4,5
X1611403,X1611403,uid://A001/X2c0/X2cad,CO v=0 2-1 Science setup_1,4,5
X19292265,X19292265,uid://A001/X2c0/X2cae,B6 Pointing Setup,4,4
X13844714,X13844714,uid://A001/X2c0/X2cae,CO v=0 2-1 Science setup,4,5
X18473773,X18473773,uid://A001/X2c0/X2cae,CO v=0 2-1 Science setup_1,4,5
X9366575,X9366575,uid://A001/X2c0/X2caf,B6 Pointing Setup,4,4
X2536076,X2536076,uid://A001/X2c0/X2caf,CO v=0 2-1 Science setup (topo)_1,4,5
X31242185,X31242185,uid://A001/X2c0/X2caf,Delay Setup,4,5
X8082527,X8082527,uid://A001/X2c0/X2cb0,B6 Pointing Setup,4,4
X6433609,X6433609,uid://A001/X2c0/X2cb0,CO v=0 2-1 Science setup_1,4,5
X12813707,X12813707,uid://A001/X2c0/X2cb0,Delay Setup,4,5
X32301326,X32301326,uid://A001/X2c0/X2cb1,B6 Pointing Setup,4,4
X30096299,X30096299,uid://A001/X2c0/X2cb1,CO v=0 2-1 Science setup,4,5
X1897360,X1897360,uid://A001/X2c0/X2cb1,CO v=0 2-1 Science setup_1,4,5
X22057648,X22057648,uid://A001/X2c0/X2cb2,B6 Pointing Setup,4,4
X4802415,X4802415,uid://A001/X2c0/X2cb2,CO v=0 2-1 Science setup,4,5
X3813997,X3813997,uid://A001/X2c0/X2cb2,CO v=0 2-1 Science setup_1,4,5
X6344544,X6344544,uid://A001/X2c0/X3620,B3 Pointing Setup,4,4
X14294049,X14294049,uid://A001/X2c0/X3620,continuum Science setup,4,5
X10468506,X10468506,uid://A001/X2c0/X3620,continuum Science setup_1,4,5
X16891158,X16891158,uid://A001/X2c0/X3621,B6 Pointing Setup,4,4
X26607337,X26607337,uid://A001/X2c0/X3621,continuum Science setup,4,5
X28868714,X28868714,uid://A001/X2c0/X3621,continuum Science setup_1,4,5
X5101449,X5101449,uid://A001/X2c0/X3622,B3 Pointing Setup,4,4
X14011333,X14011333,uid://A001/X2c0/X3622,continuum Science setup,4,5
X11111937,X11111937,uid://A001/X2c0/X3622,continuum Science setup_1,4,5
X763903,X763903,uid://A001/X2c0/X3623,B6 Pointing Setup,4,4
X20110792,X20110792,uid://A001/X2c0/X3623,continuum Science setup,4,5
X17824883,X17824883,uid://A001/X2c0/X3623,continuum Science setup_1,4,5
X16324810,X16324810,uid://A001/X2c0/X3624,B3 Pointing Setup,4,4
X21146989,X21146989,uid://A001/X2c0/X3624,continuum Science setup_1,4,5
X8580977,X8580977,uid://A001/X2c0/X3625,B6 Pointing Setup,4,4
X20227217,X20227217,uid://A001/X2c0/X3625,continuum Science setup_1,4,5
X23176244,X23176244,uid://A001/X2c0/X3626,B3 Pointing Setup,4,4
X27556728,X27556728,uid://A001/X2c0/X3626,continuum Science setup_1,4,5
X23228194,X23228194,uid://A001/X2c0/X3627,B6 Pointing Setup,4,4
X33470153,X33470153,uid://A001/X2c0/X3627,continuum Science setup_1,4,5
X1046764,X1046764,uid://A001/X2c0/X3628,B3 Pointing Setup,4,4
X20302402,X20302402,uid://A001/X2c0/X3628,continuum Science setup_1,4,5
X13609866,X13609866,uid://A001/X2c0/X3629,B6 Pointing Setup,4,4
X13701258,X13701258,uid://A001/X2c0/X3629,continuum Science setup_1,4,5
X33189182,X33189182,uid://A001/X2c0/X30ec,B6 Pointing Setup,4,4
X14952900,X14952900,uid://A001/X2c0/X30ec,CO v=0 2-1 Science setup_1,4,4
X31300145,X31300145,uid://A001/X2c0/X30ed,B6 Pointing Setup,4,4
X11193075,X11193075,uid://A001/X2c0/X30ed,CO v=0 2-1 Science setup_1,4,4
X2187365,X2187365,uid://A001/X2c0/X30ee,B6 Pointing Setup,4,4
X17683160,X17683160,uid://A001/X2c0/X30ee,CO v=0 3-2 Science setup_1,4,4
X30585508,X30585508,uid://A001/X2c0/X30e4,B6 Pointing Setup,4,4
X3310776,X3310776,uid://A001/X2c0/X30e4,SkyCont(343.5 GHz) Science setup_1,4,4
X19087537,X19087537,uid://A001/X2c0/X30e5,B6 Pointing Setup,4,4
X27104750,X27104750,uid://A001/X2c0/X30e5,SkyCont(233.0 GHz) Science setup_1,4,4
X32676848,X32676848,uid://A001/X2c0/X30e6,B4 Pointing Setup,4,4
X15904050,X15904050,uid://A001/X2c0/X30e6,SkyCont(145.0 GHz) Science setup_1,4,4
X20983360,X20983360,uid://A001/X2c0/X30e7,B6 Pointing Setup,4,4
X26006747,X26006747,uid://A001/X2c0/X30e7,SkyCont(343.5 GHz) Science setup_1,4,4
X2197920,X2197920,uid://A001/X2c0/X30e8,B6 Pointing Setup,4,4
X16467487,X16467487,uid://A001/X2c0/X30e8,SkyCont(233.0 GHz) Science setup_1,4,4
X15389928,X15389928,uid://A001/X2c0/X30e9,B6 Pointing Setup,4,4
X17545660,X17545660,uid://A001/X2c0/X30e9,SkyCont(343.5 GHz) Science setup_1,4,4
X6303515,X6303515,uid://A001/X2c0/X30ea,B6 Pointing Setup,4,4
X17808028,X17808028,uid://A001/X2c0/X30ea,SkyCont(233.0 GHz) Science setup_1,4,4
X19122911,X19122911,uid://A001/X2c0/X3398,B6 Pointing Setup,4,4
X23242175,X23242175,uid://A001/X2c0/X3398,CO v=0 4-3 Science setup_1,4,4
X12361668,X12361668,uid://A001/X2c0/X3399,B6 Pointing Setup,4,4
X28546932,X28546932,uid://A001/X2c0/X3399,CO v=0 5-4 Science setup_1,4,4
X12279005,X12279005,uid://A001/X2c0/X339a,B6 Pointing Setup,4,4
X4359970,X4359970,uid://A001/X2c0/X339a,CO v=0 6-5 Science setup_1,4,4
X11812880,X11812880,uid://A001/X2c0/X41c9,B6 Pointing Setup,4,4
X13975251,X13975251,uid://A001/X2c0/X41c9,usb1 Science setup_1,4,4
X5714279,X5714279,uid://A001/X2c0/X41ca,B6 Pointing Setup,4,4
X8018171,X8018171,uid://A001/X2c0/X41ca,usb1 Science setup_1,4,4
X7205634,X7205634,uid://A001/X2c0/X41cb,B6 Pointing Setup,4,4
X27970871,X27970871,uid://A001/X2c0/X41cb,usb1 Science setup_1,4,4
X8809548,X8809548,uid://A001/X2c0/X41cc,B6 Pointing Setup,4,4
X32682316,X32682316,uid://A001/X2c0/X41cc,usb1 Science setup_1,4,4
X29356019,X29356019,uid://A001/X2c0/X41cd,B6 Pointing Setup,4,4
X30177879,X30177879,uid://A001/X2c0/X41cd,usb1 Science setup_1,4,4
X21912387,X21912387,uid://A001/X2c0/X41ce,B6 Pointing Setup,4,4
X3831883,X3831883,uid://A001/X2c0/X41ce,usb1 Science setup_1,4,4
X15648263,X15648263,uid://A001/X2c0/X3769,B3 Pointing Setup,4,4
X24814956,X24814956,uid://A001/X2c0/X3769,"CH3CN, HNC, H41a Science setup_1",4,4
X5247522,X5247522,uid://A001/X2c0/X376a,B3 Pointing Setup,4,4
X5934426,X5934426,uid://A001/X2c0/X376a,"CH3CN, HNC, H41a Science setup_1",4,4
X30697832,X30697832,uid://A001/X2c0/X376b,B3 Pointing Setup,4,4
X31680761,X31680761,uid://A001/X2c0/X376b,"CH3CN, HNC, H41a Science setup_1",4,4
X9516342,X9516342,uid://A001/X2c0/X376c,B3 Pointing Setup,4,4
X11223928,X11223928,uid://A001/X2c0/X376c,"CH3CN, HNC, H41a Science setup (topo)_1",4,4
X24826640,X24826640,uid://A001/X2c0/X376c,Delay Setup,4,4
X28985087,X28985087,uid://A001/X2c0/X376d,B3 Pointing Setup,4,4
X12998876,X12998876,uid://A001/X2c0/X376d,"CH3CN, HNC, H41a Science setup_1",4,4
X483501,X483501,uid://A001/X2c0/X376d,Delay Setup,4,4
X21229700,X21229700,uid://A001/X2c0/X36a6,B6 Pointing Setup,4,4
X25560801,X25560801,uid://A001/X2c0/X36a6,CO v=0 3-2 Science setup_1,4,4
X19307615,X19307615,uid://A001/X2c0/X36cd,B6 Pointing Setup,4,4
X8978726,X8978726,uid://A001/X2c0/X36cd,"HDO 3(1,2)-2(2,1) Science setup",4,6
X27933744,X27933744,uid://A001/X2c0/X36cd,"HDO 3(1,2)-2(2,1) Science setup_1",4,6
X25250280,X25250280,uid://A001/X2c0/X36cd,"HDO 3(1,2)-2(2,1) Science setup",4,6
X33092593,X33092593,uid://A001/X2c0/X36ce,B6 Pointing Setup,4,4
X21601585,X21601585,uid://A001/X2c0/X36ce,"o-H218O (4(1,4)-3(2,1)) Science setup",4,4
X30606873,X30606873,uid://A001/X2c0/X36ce,"o-H218O (4(1,4)-3(2,1)) Science setup_1",4,4
X515538,X515538,uid://A001/X2c0/X36ce,"o-H218O (4(1,4)-3(2,1)) Science setup",4,4
X16644277,X16644277,uid://A001/X2c0/X36cf,B6 Pointing Setup,4,4
X25455290,X25455290,uid://A001/X2c0/X36cf,"HDO 3(1,2)-2(2,1) Science setup",4,6
X8942854,X8942854,uid://A001/X2c0/X36cf,"HDO 3(1,2)-2(2,1) Science setup_1",4,6
X21352988,X21352988,uid://A001/X2c0/X36cf,"HDO 3(1,2)-2(2,1) Science setup",4,6
X1380562,X1380562,uid://A001/X2c0/X36d0,B6 Pointing Setup,4,4
X7257980,X7257980,uid://A001/X2c0/X36d0,"o-H218O (4(1,4)-3(2,1)) Science setup",4,4
X19109281,X19109281,uid://A001/X2c0/X36d0,"o-H218O (4(1,4)-3(2,1)) Science setup_1",4,4
X17750761,X17750761,uid://A001/X2c0/X36d0,"o-H218O (4(1,4)-3(2,1)) Science setup",4,4
X29888588,X29888588,uid://A001/X2c0/X280a,B6 Pointing Setup,4,4
X1500346,X1500346,uid://A001/X2c0/X280a,HCN 4-3 Science setup_1,4,4
X10852500,X10852500,uid://A001/X2c0/X2317,B3 Pointing Setup,4,4
X11311309,X11311309,uid://A001/X2c0/X2317,CO v=0 1-0 Science setup_1,4,4
X4325746,X4325746,uid://A001/X2c0/X2318,B6 Pointing Setup,4,4
X32862664,X32862664,uid://A001/X2c0/X2318,CO v=0 2-1 Science setup_1,4,4
X6214060,X6214060,uid://A001/X2c0/X2319,B6 Pointing Setup,4,4
X22669254,X22669254,uid://A001/X2c0/X2319,13CO v=0 2-1 Science setup_1,4,4
X32507485,X32507485,uid://A001/X2c0/X231a,B6 Pointing Setup,4,4
X19321769,X19321769,uid://A001/X2c0/X231a,CO v=0 3-2 Science setup_1,4,4
X25739779,X25739779,uid://A001/X2c0/X2145,B6 Pointing Setup,4,4
X29963465,X29963465,uid://A001/X2c0/X2145,SkyCont(233.0 GHz) Science setup_1,4,4
X3201379,X3201379,uid://A001/X2c0/X2146,B6 Pointing Setup,4,4
X8231156,X8231156,uid://A001/X2c0/X2146,SkyCont(233.0 GHz) Science setup_1,4,4
X23009175,X23009175,uid://A001/X2c0/X3560,B4 Pointing Setup,4,4
X25511263,X25511263,uid://A001/X2c0/X3560,"CH2DCN 9(5,5)-8(5,4) Science setup",2,4
X16891356,X16891356,uid://A001/X2c0/X3560,"CH2DCN 9(5,5)-8(5,4) Science setup_1",2,4
X27035004,X27035004,uid://A001/X2c0/X3561,B4 Pointing Setup,4,4
X2729674,X2729674,uid://A001/X2c0/X3561,"CH2DCN 9(5,5)-8(5,4) Science setup",2,4
X21529457,X21529457,uid://A001/X2c0/X3561,"CH2DCN 9(5,5)-8(5,4) Science setup_1",2,4
X22248696,X22248696,uid://A001/X2c0/X3562,B4 Pointing Setup,4,4
X17067599,X17067599,uid://A001/X2c0/X3562,TDM Cal Setup,4,4
X11095847,X11095847,uid://A001/X2c0/X3562,"CH3CN v8=1 8(7)-7(7), F=7-8, l=-1 Science setup",1,1
X5149201,X5149201,uid://A001/X2c0/X3562,"CH3CN v8=1 8(7)-7(7), F=7-8, l=-1 Science setup_1",1,1
X27109227,X27109227,uid://A001/X2c0/X3563,B4 Pointing Setup,4,4
X22812503,X22812503,uid://A001/X2c0/X3563,TDM Cal Setup,4,4
X10822500,X10822500,uid://A001/X2c0/X3563,"CH3CN v8=1 8(7)-7(7), F=7-8, l=-1 Science setup",1,1
X3299281,X3299281,uid://A001/X2c0/X3563,"CH3CN v8=1 8(7)-7(7), F=7-8, l=-1 Science setup_1",1,1
X11929451,X11929451,uid://A001/X2c0/X2653,B6 Pointing Setup,4,4
X10131303,X10131303,uid://A001/X2c0/X2653,band1a Science setup,4,13
X17753062,X17753062,uid://A001/X2c0/X2653,band1a Science setup_1,4,13
X9628299,X9628299,uid://A001/X2c0/X2653,band1a Science setup,4,13
X29806913,X29806913,uid://A001/X2c0/X2654,B6 Pointing Setup,4,4
X32702392,X32702392,uid://A001/X2c0/X2654,band1 Science setup,4,13
X17606466,X17606466,uid://A001/X2c0/X2654,band1 Science setup_1,4,13
X10949536,X10949536,uid://A001/X2c0/X2654,band1 Science setup,4,13
X2089926,X2089926,uid://A001/X2c0/X2655,B6 Pointing Setup,4,4
X25058532,X25058532,uid://A001/X2c0/X2655,band4a Science setup,4,13
X17465975,X17465975,uid://A001/X2c0/X2655,band4a Science setup_1,4,13
X25081746,X25081746,uid://A001/X2c0/X2655,band4a Science setup,4,13
X32721432,X32721432,uid://A001/X2c0/X2d20,B6 Pointing Setup,4,4
X8605885,X8605885,uid://A001/X2c0/X2d20,SiO v=0 5-4 Science setup,4,5
X26616005,X26616005,uid://A001/X2c0/X2d20,SiO v=0 5-4 Science setup_1,4,5
X8907476,X8907476,uid://A001/X2c0/X2d20,SiO v=0 5-4 Science setup,4,5
X9073274,X9073274,uid://A001/X2c0/X2d20,SiO v=0 5-4 Science setup,4,5
X2373161,X2373161,uid://A001/X2c0/X2d21,B6 Pointing Setup,4,4
X15676597,X15676597,uid://A001/X2c0/X2d21,SiO v=0 5-4 Science setup,4,5
X12355255,X12355255,uid://A001/X2c0/X2d21,SiO v=0 5-4 Science setup_1,4,5
X20224521,X20224521,uid://A001/X2c0/X2d21,SiO v=0 5-4 Science setup,4,5
X13990383,X13990383,uid://A001/X2c0/X2d21,SiO v=0 5-4 Science setup,4,5
X29071959,X29071959,uid://A001/X2c0/X2d22,B6 Pointing Setup,4,4
X31267093,X31267093,uid://A001/X2c0/X2d22,SiO v=0 5-4 Science setup,4,5
X30194772,X30194772,uid://A001/X2c0/X2d22,SiO v=0 5-4 Science setup_1,4,5
X15323783,X15323783,uid://A001/X2c0/X2d22,SiO v=0 5-4 Science setup,4,5
X31747592,X31747592,uid://A001/X2c0/X2d22,SiO v=0 5-4 Science setup,4,5
X17331193,X17331193,uid://A001/X2c0/X2d23,B6 Pointing Setup,4,4
X23313856,X23313856,uid://A001/X2c0/X2d23,SiO v=0 5-4 Science setup (topo)_1,4,5
X4393734,X4393734,uid://A001/X2c0/X2d23,Delay Setup,4,5
X25504379,X25504379,uid://A001/X2c0/X2d24,B6 Pointing Setup,4,4
X22244040,X22244040,uid://A001/X2c0/X2d24,SiO v=0 5-4 Science setup_1,4,5
X28719974,X28719974,uid://A001/X2c0/X2d24,SiO v=0 5-4 Science setup,4,5
X3822917,X3822917,uid://A001/X2c0/X2d24,SiO v=0 5-4 Science setup,4,5
X5649104,X5649104,uid://A001/X2c0/X2d24,Delay Setup,4,5
X32661245,X32661245,uid://A001/X2c0/X2d25,B6 Pointing Setup,4,4
X4397043,X4397043,uid://A001/X2c0/X2d25,SiO v=0 5-4 Science setup,4,5
X3967214,X3967214,uid://A001/X2c0/X2d25,SiO v=0 5-4 Science setup_1,4,5
X27045867,X27045867,uid://A001/X2c0/X2d25,SiO v=0 5-4 Science setup,4,5
X13036723,X13036723,uid://A001/X2c0/X2d25,SiO v=0 5-4 Science setup,4,5
X24199418,X24199418,uid://A001/X2c0/X2d26,B6 Pointing Setup,4,4
X12214738,X12214738,uid://A001/X2c0/X2d26,SiO v=0 5-4 Science setup,4,5
X18402564,X18402564,uid://A001/X2c0/X2d26,SiO v=0 5-4 Science setup_1,4,5
X23939195,X23939195,uid://A001/X2c0/X2d26,SiO v=0 5-4 Science setup,4,5
X1868851,X1868851,uid://A001/X2c0/X2d26,SiO v=0 5-4 Science setup,4,5
X1133208,X1133208,uid://A001/X2c0/X2d27,B6 Pointing Setup,4,4
X16139405,X16139405,uid://A001/X2c0/X2d27,SiO v=0 5-4 Science setup,4,5
X19182817,X19182817,uid://A001/X2c0/X2d27,SiO v=0 5-4 Science setup_1,4,5
X19429626,X19429626,uid://A001/X2c0/X2d27,SiO v=0 5-4 Science setup,4,5
X26602832,X26602832,uid://A001/X2c0/X2d27,SiO v=0 5-4 Science setup,4,5
X5372228,X5372228,uid://A001/X2c0/X2d28,B6 Pointing Setup,4,4
X24227172,X24227172,uid://A001/X2c0/X2d28,SiO v=0 5-4 Science setup (topo)_1,4,5
X25801845,X25801845,uid://A001/X2c0/X2d28,Delay Setup,4,5
X18136819,X18136819,uid://A001/X2c0/X2d29,B6 Pointing Setup,4,4
X8169328,X8169328,uid://A001/X2c0/X2d29,SiO v=0 5-4 Science setup_1,4,5
X16168277,X16168277,uid://A001/X2c0/X2d29,SiO v=0 5-4 Science setup,4,5
X15943120,X15943120,uid://A001/X2c0/X2d29,SiO v=0 5-4 Science setup,4,5
X14482423,X14482423,uid://A001/X2c0/X2d29,Delay Setup,4,5
X129454,X129454,uid://A001/X2c0/X2d2b,B6 Pointing Setup,4,4
X31326080,X31326080,uid://A001/X2c0/X2d2b,TDM Cal Setup,4,4
X6719031,X6719031,uid://A001/X2c0/X2d2b,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup",4,4
X3243587,X3243587,uid://A001/X2c0/X2d2b,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup_1",4,4
X1689746,X1689746,uid://A001/X2c0/X2d2c,B6 Pointing Setup,4,4
X15052479,X15052479,uid://A001/X2c0/X2d2c,TDM Cal Setup,4,4
X8359317,X8359317,uid://A001/X2c0/X2d2c,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup",4,4
X11373911,X11373911,uid://A001/X2c0/X2d2c,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup_1",4,4
X25211310,X25211310,uid://A001/X2c0/X2d2d,B6 Pointing Setup,4,4
X25086814,X25086814,uid://A001/X2c0/X2d2d,TDM Cal Setup,4,4
X17597898,X17597898,uid://A001/X2c0/X2d2d,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup",4,4
X16153164,X16153164,uid://A001/X2c0/X2d2d,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup_1",4,4
X193806,X193806,uid://A001/X2c0/X2d2e,B6 Pointing Setup,4,4
X19521134,X19521134,uid://A001/X2c0/X2d2e,TDM Cal Setup,4,4
X23768247,X23768247,uid://A001/X2c0/X2d2e,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup",4,4
X20982460,X20982460,uid://A001/X2c0/X2d2e,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup_1",4,4
X7947927,X7947927,uid://A001/X2c0/X2d2f,B6 Pointing Setup,4,4
X22169232,X22169232,uid://A001/X2c0/X2d2f,TDM Cal Setup,4,4
X3989957,X3989957,uid://A001/X2c0/X2d2f,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup",4,4
X29171755,X29171755,uid://A001/X2c0/X2d2f,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup_1",4,4
X15520241,X15520241,uid://A001/X2c0/X2d30,B6 Pointing Setup,4,4
X1973324,X1973324,uid://A001/X2c0/X2d30,TDM Cal Setup,4,4
X19692637,X19692637,uid://A001/X2c0/X2d30,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup",4,4
X20651510,X20651510,uid://A001/X2c0/X2d30,"CH3CN v=0 12(0)-11(0), F=11-10 Science setup_1",4,4
X18630655,X18630655,uid://A001/X2c0/X3bc9,B3 Pointing Setup,4,4
X12150932,X12150932,uid://A001/X2c0/X3bc9,CO v=0 1-0 Science setup_1,4,4
X13689186,X13689186,uid://A001/X2c0/X3bca,B3 Pointing Setup,4,4
X16064726,X16064726,uid://A001/X2c0/X3bca,CO v=0 1-0 Science setup_1,4,4
X9145778,X9145778,uid://A001/X2c0/X3bcb,B3 Pointing Setup,4,4
X27359118,X27359118,uid://A001/X2c0/X3bcb,CO v=0 1-0 Science setup (topo)_1,4,4
X13665078,X13665078,uid://A001/X2c0/X3bcb,Delay Setup,4,4
X32050285,X32050285,uid://A001/X2c0/X3bcc,B3 Pointing Setup,4,4
X1310906,X1310906,uid://A001/X2c0/X3bcc,CO v=0 1-0 Science setup_1,4,4
X33447012,X33447012,uid://A001/X2c0/X3bcc,Delay Setup,4,4
X5900821,X5900821,uid://A001/X2c0/X3cb1,B3 Pointing Setup,4,4
X28053941,X28053941,uid://A001/X2c0/X3cb1,CO v=0 1-0 Science setup_1,1,1
X24778039,X24778039,uid://A001/X2c0/X3cb2,B3 Pointing Setup,4,4
X7209912,X7209912,uid://A001/X2c0/X3cb2,CO v=0 1-0 Science setup_1,1,1
X12695552,X12695552,uid://A001/X2c0/X3cb3,B3 Pointing Setup,4,4
X9057881,X9057881,uid://A001/X2c0/X3cb3,CO v=0 1-0 Science setup_1,1,1
X7310733,X7310733,uid://A001/X2c0/X3cb4,B3 Pointing Setup,4,4
X22156839,X22156839,uid://A001/X2c0/X3cb4,CO v=0 1-0 Science setup_1,1,1
X26746148,X26746148,uid://A001/X2c0/X3cb5,B3 Pointing Setup,4,4
X22715109,X22715109,uid://A001/X2c0/X3cb5,CO v=0 1-0 Science setup_1,1,1
X30010003,X30010003,uid://A001/X2c0/X3cb6,B3 Pointing Setup,4,4
X6175817,X6175817,uid://A001/X2c0/X3cb6,CO v=0 1-0 Science setup_1,1,1
X14948558,X14948558,uid://A001/X2c0/X3cb7,B3 Pointing Setup,4,4
X12993575,X12993575,uid://A001/X2c0/X3cb7,CO v=0 1-0 Science setup_1,1,1
X25569104,X25569104,uid://A001/X2c0/X3cb8,B3 Pointing Setup,4,4
X20203929,X20203929,uid://A001/X2c0/X3cb8,CO v=0 1-0 Science setup_1,1,1
X20772134,X20772134,uid://A001/X2c0/X3cb9,B3 Pointing Setup,4,4
X12095620,X12095620,uid://A001/X2c0/X3cb9,CO v=0 1-0 Science setup_1,1,1
X12089794,X12089794,uid://A001/X2c0/X3cba,B3 Pointing Setup,4,4
X18560144,X18560144,uid://A001/X2c0/X3cba,CO v=0 1-0 Science setup_1,1,1
X11544499,X11544499,uid://A001/X2c0/X3221,B6 Pointing Setup,4,4
X27073609,X27073609,uid://A001/X2c0/X3221,CO(3-2) Science setup_1,4,4
X6063716,X6063716,uid://A001/X2c0/X3cd6,B6 Pointing Setup,4,4
X11404790,X11404790,uid://A001/X2c0/X3cd6,SkyCont(343.5 GHz) Science setup_1,4,4
X23156065,X23156065,uid://A001/X2c0/X3cd7,B3 Pointing Setup,4,4
X21584523,X21584523,uid://A001/X2c0/X3cd7,SkyCont(97.5 GHz) Science setup_1,4,4
X16714263,X16714263,uid://A001/X2c0/X3241,B6 Pointing Setup,4,4
X7577665,X7577665,uid://A001/X2c0/X3241,SkyCont(343.5 GHz) Science setup_1,4,4
X28781604,X28781604,uid://A001/X2c0/X3242,B6 Pointing Setup,4,4
X16346446,X16346446,uid://A001/X2c0/X3242,SkyCont(343.5 GHz) Science setup_1,4,4
X28934473,X28934473,uid://A001/X2c0/X3243,B6 Pointing Setup,4,4
X4654704,X4654704,uid://A001/X2c0/X3243,SkyCont(343.5 GHz) Science setup_1,4,4
X28200957,X28200957,uid://A001/X2c0/X3244,B6 Pointing Setup,4,4
X30129074,X30129074,uid://A001/X2c0/X3244,SkyCont(343.5 GHz) Science setup_1,4,4
X25114788,X25114788,uid://A001/X2c0/X3245,B6 Pointing Setup,4,4
X17364777,X17364777,uid://A001/X2c0/X3245,SkyCont(343.5 GHz) Science setup_1,4,4
X1271868,X1271868,uid://A001/X2c0/X3246,B6 Pointing Setup,4,4
X26980206,X26980206,uid://A001/X2c0/X3246,SkyCont(343.5 GHz) Science setup_1,4,4
X25273390,X25273390,uid://A001/X2c0/X3247,B6 Pointing Setup,4,4
X14346012,X14346012,uid://A001/X2c0/X3247,SkyCont(343.5 GHz) Science setup_1,4,4
X10313648,X10313648,uid://A001/X2c0/X3248,B6 Pointing Setup,4,4
X5131376,X5131376,uid://A001/X2c0/X3248,SkyCont(343.5 GHz) Science setup_1,4,4
X29340790,X29340790,uid://A001/X2c0/X2ae5,B3 Pointing Setup,4,4
X25991515,X25991515,uid://A001/X2c0/X2ae5,TDM Cal Setup,4,4
X21560948,X21560948,uid://A001/X2c0/X2ae5,HCO+ v=0 1-0 Science setup,2,4
X14071160,X14071160,uid://A001/X2c0/X2ae5,HCO+ v=0 1-0 Science setup_1,2,4
