paramRef,paramRef,SB_UID,parName,representative_bw,sensitivy,sensUnit,intTime,subScanDur
X4329899,X4329899,uid://A001/X2c0/X338d,Science Params,7.5,0.07999999999999999,mJy,197.46800000000002,28.224
X1369136,X1369136,uid://A001/X2c0/X3535,Science Params,7.5,0.07999999999999999,mJy,2963.4199999999996,30.24
X12886287,X12886287,uid://A001/X2c0/X3540,Science Params,0.005711947538361012,0.6,mJy,2388.86,30.24
X2463249,X2463249,uid://A001/X2c0/X3541,Science Params,0.005711947538361012,0.6,mJy,2388.86,30.24
X3505646,X3505646,uid://A001/X2c0/Xa64,Science Params,0.007237707945447592,0.5,mJy,2146.94,30.24
X4210682,X4210682,uid://A001/X2c0/X2cfd,Science Params,0.00024414062500000005,3.0,mJy,1965.5,30.24
X10577608,X10577608,uid://A001/X2c0/X2cfe,Science Params,0.0044542463619615695,0.46668268000000024,mJy,2993.66,30.24
X997807,X997807,uid://A001/X2c0/X25bf,Science Params,0.0590224280534915,0.4579999999999998,mJy,362.78,30.24
X17634050,X17634050,uid://A001/X2c0/X25c0,Science Params,0.06065969202645719,0.13600000000000012,mJy,1874.78,30.24
X18454243,X18454243,uid://A001/X2c0/X25c1,Science Params,0.054993019293852155,0.13799999999999998,mJy,2086.46,30.24
X16550595,X16550595,uid://A001/X2c0/X25c2,Science Params,0.05615209700962864,0.16600000000000006,mJy,1511.9,30.24
X21257121,X21257121,uid://A001/X2c0/X25c3,Science Params,0.05577617336919693,0.18999999999999992,mJy,1995.74,30.24
X13807217,X13807217,uid://A001/X2c0/X25c4,Science Params,0.06110055922175338,0.18999999999999992,mJy,1965.5,30.24
X32563909,X32563909,uid://A001/X2c0/X25c5,Science Params,0.05440462397552733,0.27999999999999997,mJy,1118.78,30.24
X10705736,X10705736,uid://A001/X2c0/X25c6,Science Params,0.04960518489932816,0.30600000000000005,mJy,967.5799999999999,30.24
X28723092,X28723092,uid://A001/X2c0/X25c7,Science Params,0.06055293950981526,0.3439999999999997,mJy,755.9,30.24
X33072504,X33072504,uid://A001/X2c0/X32e6,Science Params,0.0022948673897365867,1.7,mJy,2902.94,30.24
X358508,X358508,uid://A001/X2c0/X32e7,Science Params,0.0015543723889785601,0.7,mJy,2963.42,30.24
X25239595,X25239595,uid://A001/X2c0/X214c,Science Params,7.5,0.034999999999999996,mJy,1088.54,30.24
X5556680,X5556680,uid://A001/X2c0/X3049,Science Params,0.0011747497934653608,4.0,mJy,2600.54,30.24
X15925974,X15925974,uid://A001/X2c0/X304a,Science Params,0.0011624068309896492,4.0,mJy,2025.98,30.24
X4890936,X4890936,uid://A001/X2c0/X304b,Science Params,0.00119626657940275,5.0,mJy,1995.74,30.24
X29543484,X29543484,uid://A001/X2c0/X304c,Science Params,0.0011438923872760817,4.0,mJy,1995.74,30.24
X32331765,X32331765,uid://A001/X2c0/X304d,Science Params,0.0011562353497517935,5.0,mJy,1905.02,30.24
X22481766,X22481766,uid://A001/X2c0/X34d2,Science Params,0.01123080837337643,1.5,mJy,665.18,30.24
X11059563,X11059563,uid://A001/X2c0/X34d3,Science Params,0.01123080837337643,1.5,mJy,332.53999999999996,30.24
X7479494,X7479494,uid://A001/X2c0/X34d4,Science Params,0.01143509021411442,1.5,mJy,755.9,30.24
X21174481,X21174481,uid://A001/X2c0/X34d5,Science Params,0.01143509021411442,1.5,mJy,393.02,30.24
X18712521,X18712521,uid://A001/X2c0/X34d6,Science Params,0.011521347355564005,1.5,mJy,786.14,30.24
X24978831,X24978831,uid://A001/X2c0/X34d7,Science Params,0.011521347355564005,1.5,mJy,393.02,30.24
X14498888,X14498888,uid://A001/X2c0/X34d8,Science Params,0.011094646240399478,1.5,mJy,725.66,30.24
X15703084,X15703084,uid://A001/X2c0/X34d9,Science Params,0.011094646240399478,1.5,mJy,362.78,30.24
X3396530,X3396530,uid://A001/X2c0/X2b7f,Science Params,7.336942869280904,0.01880000000000001,mJy,2630.7799999999997,30.24
X13066090,X13066090,uid://A001/X2c0/X2b81,Science Params,0.0009765625000000002,1.5,mJy,2751.74,30.24
X19220514,X19220514,uid://A001/X2c0/X2d82,Science Params,3.051757812500001e-05,21.7,mJy,1058.3,30.24
X849650,X849650,uid://A001/X2c0/X2d83,Science Params,3.051757812500001e-05,9.9,mJy,1542.14,30.24
X20729818,X20729818,uid://A001/X2c0/X2d84,Science Params,3.051757812500001e-05,15.4,mJy,1905.02,30.24
X16818882,X16818882,uid://A001/X2c0/X2d85,Science Params,3.051757812500001e-05,15.4,mJy,997.8199999999999,30.24
X29292368,X29292368,uid://A001/X2c0/X2d86,Science Params,3.051757812500001e-05,14.1,mJy,2177.18,30.24
X17310569,X17310569,uid://A001/X2c0/X2d87,Science Params,3.051757812500001e-05,14.1,mJy,1088.54,30.24
X11345808,X11345808,uid://A001/X2c0/X20ff,Science Params,7.5,0.03400000000000003,mJy,755.9,30.24
X412715,X412715,uid://A001/X2c0/X20ff,Science Params,7.5,0.03400000000000003,mJy,846.6199999999999,30.24
X1854559,X1854559,uid://A001/X2c0/X2101,Science Params,7.5,0.024999999999999988,mJy,2177.18,30.24
X29450958,X29450958,uid://A001/X2c0/X2102,Science Params,7.5,1.0,mJy,2358.62,30.24
X14718150,X14718150,uid://A001/X2c0/X210c,Science Params,7.5,0.034999999999999996,mJy,1149.02,30.24
X25604832,X25604832,uid://A001/X2c0/X210c,Science Params,7.5,0.034999999999999996,mJy,1209.5,30.24
X31410307,X31410307,uid://A001/X2c0/X4140,Science Params,0.0002822265625,7.0,mJy,1693.34,30.24
X21486433,X21486433,uid://A001/X2c0/X4141,Science Params,0.0002822265625,7.0,mJy,1542.14,30.24
X5415755,X5415755,uid://A001/X2c0/X4142,Science Params,7.0556640625e-05,5.0,mJy,2540.06,30.24
X20289501,X20289501,uid://A001/X2c0/X4144,Science Params,0.007495191851371037,0.7,mJy,453.49999999999994,30.24
X9270813,X9270813,uid://A001/X2c0/X4144,Science Params,0.007495191851371037,0.7,mJy,513.9799999999999,30.24
X4958280,X4958280,uid://A001/X2c0/X4144,Science Params,0.007495191851371037,0.7,mJy,483.73999999999995,30.24
X22798263,X22798263,uid://A001/X2c0/X4145,Science Params,0.007471161798801792,0.7000000000000038,mJy,1542.14,30.24
X130,X130,uid://A001/X2c0/X4146,Science Params,0.00748497843051069,0.7000000000000038,mJy,816.3799999999999,30.24
X22808127,X22808127,uid://A001/X2c0/X35cf,Science Params,0.0009765625000000002,100.13854908576083,mJy,1959.452,24.192
X33499762,X33499762,uid://A001/X2c0/X35d0,Science Params,0.0009765625000000002,100.13854908576083,mJy,1814.3,30.24
X25522858,X25522858,uid://A001/X2c0/X41d8,Science Params,0.09581628634566919,0.1999999999999999,mJy,1753.82,30.24
X21085627,X21085627,uid://A001/X2c0/X41d9,Science Params,0.05586364684331052,0.15,mJy,2086.46,30.24
X21465387,X21465387,uid://A001/X2c0/X41da,Science Params,0.5234454563897001,1.5,mJy,2812.22,30.24
X26801397,X26801397,uid://A001/X2c0/X41db,Science Params,7.5,0.019999999999999997,mJy,2661.02,30.24
X31820926,X31820926,uid://A001/X2c0/X41dc,Science Params,0.09767920657302516,0.7999999999999996,mJy,1784.06,30.24
X33266213,X33266213,uid://A001/X2c0/X23a0,Science Params,0.007657621570918003,28.0,mJy,120.86,30.24
X23800889,X23800889,uid://A001/X2c0/X23a1,Science Params,0.011486066644808867,5.0,mJy,120.86,30.24
X6127889,X6127889,uid://A001/X2c0/X23a2,Science Params,0.015314072864817962,6.0,mJy,846.6199999999999,30.24
X13645721,X13645721,uid://A001/X2c0/X23a3,Science Params,0.003827873451727653,25.0,mJy,120.86,30.24
X23454136,X23454136,uid://A001/X2c0/X23a4,Science Params,0.005741627366572456,44.0,mJy,120.86,30.24
X16815564,X16815564,uid://A001/X2c0/X23a5,Science Params,0.0076551619081944335,50.0,mJy,126.90799999999999,18.144
X5085591,X5085591,uid://A001/X2c0/X23a6,Science Params,0.0076262870326952465,1.5,mJy,393.02,30.24
X12204197,X12204197,uid://A001/X2c0/X23a7,Science Params,0.011439066333945013,3.5,mJy,151.1,30.24
X13232926,X13232926,uid://A001/X2c0/X23a8,Science Params,0.01,4.0,mJy,2116.7,30.24
X22447500,X22447500,uid://A001/X2c0/X23a9,Science Params,0.003830596691112033,10.0,mJy,120.86,30.24
X9873423,X9873423,uid://A001/X2c0/X23aa,Science Params,0.00574571209559296,17.0,mJy,120.86,30.24
X25113503,X25113503,uid://A001/X2c0/X23ab,Science Params,0.007660607970783776,19.0,mJy,169.244,24.192
X28464860,X28464860,uid://A001/X2c0/X23ac,Science Params,0.003830775582696329,8.0,mJy,120.86,30.24
X1925470,X1925470,uid://A001/X2c0/X23ad,Science Params,0.0057459804244259245,15.0,mJy,120.86,30.24
X5557264,X5557264,uid://A001/X2c0/X23ae,Science Params,0.007660965726613239,30.0,mJy,126.90799999999999,18.144
X29831511,X29831511,uid://A001/X2c0/X23af,Science Params,0.0038296793631223363,20.0,mJy,120.86,30.24
X11814410,X11814410,uid://A001/X2c0/X23b0,Science Params,0.005744336147418031,18.0,mJy,120.86,30.24
X6599607,X6599607,uid://A001/X2c0/X23b1,Science Params,0.007658773454995154,12.5,mJy,423.25999999999993,30.24
X19295904,X19295904,uid://A001/X2c0/X23b2,Science Params,0.007651570125574688,4.0,mJy,120.86,30.24
X2456355,X2456355,uid://A001/X2c0/X23b3,Science Params,0.011476989765797934,8.0,mJy,120.86,30.24
X3873705,X3873705,uid://A001/X2c0/X23b4,Science Params,0.015301970898944256,9.0,mJy,507.93199999999996,24.192
X17825841,X17825841,uid://A001/X2c0/X23b5,Science Params,0.007624226641143952,3.0,mJy,120.86,30.24
X18680585,X18680585,uid://A001/X2c0/X23b6,Science Params,0.011435975845017949,5.0,mJy,120.86,30.24
X11675971,X11675971,uid://A001/X2c0/X23b7,Science Params,0.015247288108854368,5.5,mJy,1269.98,30.24
X10016486,X10016486,uid://A001/X2c0/X23b8,Science Params,0.0038238827519451934,2.0,mJy,453.49999999999994,30.24
X12577641,X12577641,uid://A001/X2c0/X23b9,Science Params,0.0057356415074860225,3.0,mJy,393.02,30.24
X367738,X367738,uid://A001/X2c0/X23ba,Science Params,0.007647181118508729,3.0,mJy,2540.06,30.24
X15785862,X15785862,uid://A001/X2c0/X23bb,Science Params,0.00764505416305029,1.6,mJy,362.78,30.24
X13061337,X13061337,uid://A001/X2c0/X23bc,Science Params,0.011467216133199717,3.0,mJy,211.57999999999998,30.24
X6406717,X6406717,uid://A001/X2c0/X23bd,Science Params,0.015288939969698285,3.0,mJy,1905.02,30.24
X3203124,X3203124,uid://A001/X2c0/X23bf,Science Params,7.5,0.15,mJy,104.732,26.208
X6416173,X6416173,uid://A001/X2c0/X23c0,Science Params,7.5,0.15,mJy,120.86,30.24
X30450041,X30450041,uid://A001/X2c0/X23c1,Science Params,7.5,0.15,mJy,104.732,26.208
X28931566,X28931566,uid://A001/X2c0/X23c2,Science Params,7.5,0.15,mJy,112.796,28.224
X9768776,X9768776,uid://A001/X2c0/X23c3,Science Params,7.5,0.15,mJy,120.86,30.24
X8504349,X8504349,uid://A001/X2c0/X23c4,Science Params,7.5,0.15,mJy,112.796,28.224
X32244437,X32244437,uid://A001/X2c0/X23c5,Science Params,7.5,0.15,mJy,141.02,28.224
X4090397,X4090397,uid://A001/X2c0/X23c6,Science Params,7.5,0.15,mJy,112.796,28.224
X11384077,X11384077,uid://A001/X2c0/X23c7,Science Params,7.5,0.15,mJy,120.86,30.24
X580491,X580491,uid://A001/X2c0/X23c8,Science Params,7.5,0.15,mJy,104.732,26.208
X18248568,X18248568,uid://A001/X2c0/X23c9,Science Params,7.5,0.15,mJy,141.02,28.224
X9515204,X9515204,uid://A001/X2c0/X23ca,Science Params,7.5,0.15,mJy,112.796,28.224
X26756741,X26756741,uid://A001/X2c0/X23cb,Science Params,7.5,0.15,mJy,120.86,30.24
X10304240,X10304240,uid://A001/X2c0/X23cc,Science Params,7.5,0.15,mJy,120.86,30.24
X31091089,X31091089,uid://A001/X2c0/X23cd,Science Params,7.5,0.15,mJy,130.94,26.208
X32347379,X32347379,uid://A001/X2c0/X23ce,Science Params,7.5,0.15,mJy,120.86,30.24
X27542320,X27542320,uid://A001/X2c0/X23cf,Science Params,7.5,0.15,mJy,120.86,30.24
X9706506,X9706506,uid://A001/X2c0/X23d0,Science Params,7.5,0.15,mJy,120.86,30.24
X7499859,X7499859,uid://A001/X2c0/X389d,Science Params,0.05623325370806346,0.3999999999999998,mJy,725.66,30.24
X16708414,X16708414,uid://A001/X2c0/X389e,Science Params,0.05599940143769091,0.7999999999999996,mJy,181.34,30.24
X6173564,X6173564,uid://A001/X2c0/X389f,Science Params,0.022401718175913552,0.2700000000000006,mJy,1935.26,30.24
X14634324,X14634324,uid://A001/X2c0/X38a0,Science Params,0.034318219857525305,0.3305804199999999,mJy,1723.58,30.24
X21299983,X21299983,uid://A001/X2c0/X38a1,Science Params,0.05671021250114914,0.27999999999999997,mJy,1451.42,30.24
X11594456,X11594456,uid://A001/X2c0/X38a2,Science Params,0.06456277264952894,0.17999999999999994,mJy,1542.14,30.24
X26511483,X26511483,uid://A001/X2c0/X38a3,Science Params,0.049091553332647,0.3,mJy,1481.66,30.24
X26140291,X26140291,uid://A001/X2c0/X38a4,Science Params,0.034398004504265986,0.5199999999999999,mJy,695.42,30.24
X28770643,X28770643,uid://A001/X2c0/X38a5,Science Params,0.019032495510064206,0.5,mJy,1360.7,30.24
X31858775,X31858775,uid://A001/X2c0/X2d68,Science Params,0.008021456883840136,1.4015231615486956,mJy,453.49999999999994,30.24
X31797286,X31797286,uid://A001/X2c0/X2d68,Science Params,0.008021456883840136,1.4015231615486956,mJy,483.73999999999995,30.24
X1306455,X1306455,uid://A001/X2c0/X2d69,Science Params,0.008021456883840136,1.4015231615486956,mJy,241.82,30.24
X491917,X491917,uid://A001/X2c0/X2d6a,Science Params,0.008025890113654292,1.4030727531763765,mJy,453.49999999999994,30.24
X18335776,X18335776,uid://A001/X2c0/X2d6b,Science Params,0.008025890113654292,1.4030727531763765,mJy,241.82,30.24
X22334057,X22334057,uid://A001/X2c0/X2d6c,Science Params,0.00800948500867373,1.3973427889537318,mJy,483.73999999999995,30.24
X6264532,X6264532,uid://A001/X2c0/X2d6d,Science Params,0.00800948500867373,1.3973427889537318,mJy,241.82,30.24
X190862,X190862,uid://A001/X2c0/X2d6e,Science Params,0.008077844550540687,1.4212967243855212,mJy,453.49999999999994,30.24
X8462548,X8462548,uid://A001/X2c0/X2d6e,Science Params,0.008077844550540687,1.4212967243855212,mJy,483.73999999999995,30.24
X7699535,X7699535,uid://A001/X2c0/X2d6f,Science Params,0.008077844550540687,1.4212967243855212,mJy,241.82,30.24
X253358,X253358,uid://A001/X2c0/X2d71,Science Params,0.13737737575100797,0.18068199999999998,mJy,1451.42,30.24
X24745010,X24745010,uid://A001/X2c0/X2d4c,Science Params,7.5,0.09999999999999995,mJy,60.379999999999995,30.24
X18529915,X18529915,uid://A001/X2c0/X2d78,Science Params,0.002086456810138539,30.0,mJy,1905.02,30.24
X15170858,X15170858,uid://A001/X2c0/X2d79,Science Params,0.0020869022766187785,30.0,mJy,2207.42,30.24
X23419227,X23419227,uid://A001/X2c0/X2d7a,Science Params,0.00208677697955964,30.0,mJy,1935.26,30.24
X4179095,X4179095,uid://A001/X2c0/X2d7b,Science Params,0.00208677697955964,30.0,mJy,1935.26,30.24
X9178169,X9178169,uid://A001/X2c0/X3e96,Science Params,0.012709855075084072,0.5000000000000012,mJy,1300.22,30.24
X14456679,X14456679,uid://A001/X2c0/X3e97,Science Params,0.011374563160779191,0.5,mJy,1542.14,30.24
X9127309,X9127309,uid://A001/X2c0/X3e98,Science Params,0.014839615625154385,0.5,mJy,1602.6200000000001,30.24
X16216665,X16216665,uid://A001/X2c0/X3e99,Science Params,0.014839615625154385,0.5,mJy,1360.7,30.24
X4292879,X4292879,uid://A001/X2c0/X38b4,Science Params,3.051757812500001e-05,12.5,mJy,1723.58,30.24
X13625980,X13625980,uid://A001/X2c0/X38b5,Science Params,3.051757812500001e-05,12.5,mJy,1723.58,30.24
X26741651,X26741651,uid://A001/X2c0/X38b6,Science Params,3.051757812500001e-05,12.5,mJy,374.87600000000003,4.464
X29374701,X29374701,uid://A001/X2c0/X38b7,Science Params,3.051757812500001e-05,12.5,mJy,2751.7400000000002,10.08
X33171991,X33171991,uid://A001/X2c0/X36e3,Science Params,0.004410376123645061,10.0,mJy,120.86,30.24
X2466105,X2466105,uid://A001/X2c0/X36e4,Science Params,0.0031251562397884847,10.0,mJy,120.86,30.24
X3064379,X3064379,uid://A001/X2c0/X36e5,Science Params,0.0044103760609423325,20.0,mJy,120.86,30.24
X13649047,X13649047,uid://A001/X2c0/X36e6,Science Params,0.0031251562397884855,10.0,mJy,120.86,30.24
X22382684,X22382684,uid://A001/X2c0/X36e7,Science Params,0.0031251562397884855,10.0,mJy,60.379999999999995,30.24
X10726320,X10726320,uid://A001/X2c0/X210a,Science Params,7.5,0.025039999999999996,mJy,1814.3,30.24
X30046471,X30046471,uid://A001/X2c0/X343e,Science Params,0.0009765625000000002,1.6,mJy,2328.38,30.24
X22846405,X22846405,uid://A001/X2c0/X343f,Science Params,0.0009765625000000002,1.6,mJy,1844.54,30.24
X30033499,X30033499,uid://A001/X2c0/X3440,Science Params,0.0009765625000000002,1.6,mJy,374.87600000000003,4.464
X11512738,X11512738,uid://A001/X2c0/X3441,Science Params,0.0009765625000000002,1.6,mJy,2644.8920000000003,21.504
X11287392,X11287392,uid://A001/X2c0/X3442,Science Params,0.003906250000000001,1.4,mJy,2661.02,30.24
X15857578,X15857578,uid://A001/X2c0/X3443,Science Params,0.003906250000000001,1.4,mJy,1784.06,30.24
X3140122,X3140122,uid://A001/X2c0/X3444,Science Params,0.0019531250000000004,1.2,mJy,2388.86,30.24
X17069546,X17069546,uid://A001/X2c0/X3445,Science Params,0.0019531250000000004,1.2,mJy,1209.5,30.24
X1793927,X1793927,uid://A001/X2c0/X3446,Science Params,0.0019531250000000004,1.2,mJy,1602.6200000000001,30.24
X20047707,X20047707,uid://A001/X2c0/X2152,Science Params,7.5,0.014999999999999989,mJy,1995.74,30.24
X26827131,X26827131,uid://A001/X2c0/X2153,Science Params,7.5,0.019999999999999997,mJy,2146.94,30.24
X15252620,X15252620,uid://A001/X2c0/X354a,Science Params,0.004350356852613962,0.41734407910389876,mJy,2872.7,30.24
X22045700,X22045700,uid://A001/X2c0/X354b,Science Params,0.004514991916990407,0.5993730087044982,mJy,2691.2599999999998,30.24
X25784997,X25784997,uid://A001/X2c0/X354c,Science Params,0.004687110393383966,0.40371381345682766,mJy,2902.94,30.24
X4861308,X4861308,uid://A001/X2c0/X354d,Science Params,0.005519265809686728,0.5597909401024103,mJy,2872.7,30.24
X29172679,X29172679,uid://A001/X2c0/X34db,Science Params,0.2633123739156009,5.7,mJy,1602.6200000000001,30.24
X29776531,X29776531,uid://A001/X2c0/X34dc,Science Params,1.427074691252261,1.5,mJy,2237.66,30.24
X10445996,X10445996,uid://A001/X2c0/X34dd,Science Params,1.0121718241033606,1.67,mJy,2207.42,30.24
X23457851,X23457851,uid://A001/X2c0/X34df,Science Params,0.003809156493369492,1.1,mJy,1965.5,30.24
X14539907,X14539907,uid://A001/X2c0/X34e0,Science Params,0.003809156493369492,1.1,mJy,1965.5,30.24
X31853079,X31853079,uid://A001/X2c0/X34e1,Science Params,0.003809156493369492,1.1,mJy,1905.02,30.24
X30693827,X30693827,uid://A001/X2c0/X34e2,Science Params,0.003809156493369492,1.1,mJy,418.07599999999996,4.752
X868242,X868242,uid://A001/X2c0/X34e3,Science Params,0.003809156493369492,1.1,mJy,1182.6200000000001,15.36
X7973909,X7973909,uid://A001/X2c0/X39f3,Science Params,0.0459550499722991,4.48,mJy,1814.3,30.24
X29404972,X29404972,uid://A001/X2c0/X39f4,Science Params,0.0459550499722991,4.48,mJy,907.0999999999999,30.24
X3194006,X3194006,uid://A001/X2c0/X39f5,Science Params,0.015321471910084742,0.6400000000000012,mJy,1118.78,30.24
X1659447,X1659447,uid://A001/X2c0/X39f6,Science Params,0.015321471910084742,0.6400000000000012,mJy,574.4599999999999,30.24
X19306638,X19306638,uid://A001/X2c0/X350a,Science Params,2.0,0.05000000000000021,mJy,1058.3,30.24
X10811543,X10811543,uid://A001/X2c0/X350b,Science Params,2.0,0.05000000000000021,mJy,1028.06,30.24
X9297125,X9297125,uid://A001/X2c0/X350c,Science Params,2.0,0.05000000000000021,mJy,1028.06,30.24
X28180164,X28180164,uid://A001/X2c0/X350d,Science Params,2.0,0.05000000000000021,mJy,1088.54,30.24
X19176820,X19176820,uid://A001/X2c0/X350e,Science Params,2.0,0.05000000000000021,mJy,1088.54,30.24
X4501602,X4501602,uid://A001/X2c0/X350f,Science Params,2.0,0.07999999999999999,mJy,513.9799999999999,30.24
X13316310,X13316310,uid://A001/X2c0/X3510,Science Params,2.0,0.07999999999999999,mJy,513.9799999999999,30.24
X9265733,X9265733,uid://A001/X2c0/X3511,Science Params,2.0,0.07999999999999999,mJy,513.9799999999999,30.24
X21994743,X21994743,uid://A001/X2c0/X3512,Science Params,2.0,0.07999999999999999,mJy,513.9799999999999,30.24
X15429287,X15429287,uid://A001/X2c0/X3513,Science Params,2.0,0.09999999999999995,mJy,393.02,30.24
X19371357,X19371357,uid://A001/X2c0/X3514,Science Params,2.0,0.09999999999999995,mJy,393.02,30.24
X15781444,X15781444,uid://A001/X2c0/X3515,Science Params,2.0,0.09999999999999995,mJy,393.02,30.24
X12159291,X12159291,uid://A001/X2c0/X3516,Science Params,2.0,0.09999999999999995,mJy,393.02,30.24
X30315016,X30315016,uid://A001/X2c0/X3517,Science Params,2.0,0.11999999999999991,mJy,453.49999999999994,30.24
X16739651,X16739651,uid://A001/X2c0/X3518,Science Params,2.0,0.11999999999999991,mJy,483.73999999999995,30.24
X13190581,X13190581,uid://A001/X2c0/X3519,Science Params,2.0,0.11999999999999991,mJy,483.73999999999995,30.24
X2003321,X2003321,uid://A001/X2c0/X351a,Science Params,2.0,0.11999999999999991,mJy,513.9799999999999,30.24
X15080212,X15080212,uid://A001/X2c0/X351b,Science Params,2.0,0.1350000000000003,mJy,362.78,30.24
X652100,X652100,uid://A001/X2c0/X351c,Science Params,2.0,0.1350000000000003,mJy,393.02,30.24
X6649723,X6649723,uid://A001/X2c0/X351d,Science Params,2.0,0.1350000000000003,mJy,393.02,30.24
X11302461,X11302461,uid://A001/X2c0/X351e,Science Params,2.0,0.1350000000000003,mJy,393.02,30.24
