targetId,targetId,SB_UID,indObs,name
X263969,X263969,uid://A001/X2c0/X3dc9,0,Calibrators
X22984221,X22984221,uid://A001/X2c0/X3dc9,0,Science
X20871497,X20871497,uid://A001/X2c0/X3dc9,0,Science
X9270315,X9270315,uid://A001/X2c0/X3dc9,0,Science
X27506682,X27506682,uid://A001/X2c0/X3dc9,0,Science
X18598435,X18598435,uid://A001/X2c0/X2608,0,Calibrators
X18123500,X18123500,uid://A001/X2c0/X2608,0,Calibrators
X26158527,X26158527,uid://A001/X2c0/X2608,0,Calibrators
X18067881,X18067881,uid://A001/X2c0/X2608,0,Science
X28134940,X28134940,uid://A001/X2c0/X2608,0,Science
X25713123,X25713123,uid://A001/X2c0/X2608,0,Science
X17148894,X17148894,uid://A001/X2c0/X2cf7,0,Calibrators
X24148432,X24148432,uid://A001/X2c0/X2cf7,0,Calibrators
X31061913,X31061913,uid://A001/X2c0/X2cf7,0,Calibrators
X16105046,X16105046,uid://A001/X2c0/X2cf7,0,Science
X19210871,X19210871,uid://A001/X2c0/X2cf7,0,Science
X4040427,X4040427,uid://A001/X2c0/X2cf7,0,Science
X22035850,X22035850,uid://A001/X2c0/X2cf7,0,Science
X738898,X738898,uid://A001/X2c0/X2cf7,0,Science
X12939674,X12939674,uid://A001/X2c0/X2cf7,0,Science
X10547721,X10547721,uid://A001/X2c0/X2cf7,0,Science
X32983071,X32983071,uid://A001/X2c0/X2cf7,0,Science
X20937915,X20937915,uid://A001/X2c0/X2cf7,0,Science
X29160529,X29160529,uid://A001/X2c0/X2cf7,0,Science
X14456902,X14456902,uid://A001/X2c0/X2cf7,0,Science
X23921056,X23921056,uid://A001/X2c0/X2cf7,0,Science
X13620753,X13620753,uid://A001/X2c0/X2cf7,0,Science
X15296703,X15296703,uid://A001/X2c0/X2cf7,0,Science
X4454046,X4454046,uid://A001/X2c0/X2cf7,0,Science
X30736802,X30736802,uid://A001/X2c0/X2cf7,0,Science
X25257271,X25257271,uid://A001/X2c0/X2cf7,0,Science
X30339712,X30339712,uid://A001/X2c0/X2cf8,0,Calibrators
X25400299,X25400299,uid://A001/X2c0/X2cf8,0,Calibrators
X18253802,X18253802,uid://A001/X2c0/X2cf8,0,Calibrators
X16310456,X16310456,uid://A001/X2c0/X2cf8,0,Science
X15613589,X15613589,uid://A001/X2c0/X2cf8,0,Science
X2443757,X2443757,uid://A001/X2c0/X2cf8,0,Science
X7263600,X7263600,uid://A001/X2c0/X2cf8,0,Science
X16111476,X16111476,uid://A001/X2c0/X2cf8,0,Science
X5211892,X5211892,uid://A001/X2c0/X2cf8,0,Science
X23486346,X23486346,uid://A001/X2c0/X2cf8,0,Science
X12149571,X12149571,uid://A001/X2c0/X2cf8,0,Science
X23882036,X23882036,uid://A001/X2c0/X2cf8,0,Science
X19103777,X19103777,uid://A001/X2c0/X2cf8,0,Science
X11417099,X11417099,uid://A001/X2c0/X2cf8,0,Science
X7295725,X7295725,uid://A001/X2c0/X2cf8,0,Science
X13486167,X13486167,uid://A001/X2c0/X2cf8,0,Science
X29303518,X29303518,uid://A001/X2c0/X2cf8,0,Science
X33237016,X33237016,uid://A001/X2c0/X2cf8,0,Science
X15876908,X15876908,uid://A001/X2c0/X2cf8,0,Science
X384817,X384817,uid://A001/X2c0/X2cf8,0,Science
X908171,X908171,uid://A001/X2c0/X2cf8,0,Science
X1423522,X1423522,uid://A001/X2c0/X2cf8,0,Science
X23635451,X23635451,uid://A001/X2c0/X2cf8,0,Science
X13633343,X13633343,uid://A001/X2c0/X2cf8,0,Science
X14920528,X14920528,uid://A001/X2c0/X2cf8,0,Science
X8523535,X8523535,uid://A001/X2c0/X2cf8,0,Science
X25093004,X25093004,uid://A001/X2c0/X2cf8,0,Science
X23601357,X23601357,uid://A001/X2c0/X2cf8,0,Science
X25305713,X25305713,uid://A001/X2c0/X2cf8,0,Science
X33245706,X33245706,uid://A001/X2c0/X2cf8,0,Science
X25868566,X25868566,uid://A001/X2c0/X3bd0,0,Calibrators
X29432842,X29432842,uid://A001/X2c0/X3bd0,0,Calibrators
X31455888,X31455888,uid://A001/X2c0/X3bd0,0,Calibrators
X22922216,X22922216,uid://A001/X2c0/X3bd0,0,Science
X13242766,X13242766,uid://A001/X2c0/X3bd0,0,Science
X15687282,X15687282,uid://A001/X2c0/X3bd0,0,Science
X9911966,X9911966,uid://A001/X2c0/X3bd1,0,Calibrators
X14126621,X14126621,uid://A001/X2c0/X3bd1,0,Calibrators
X6604068,X6604068,uid://A001/X2c0/X3bd1,0,Calibrators
X17844738,X17844738,uid://A001/X2c0/X3bd1,0,Science
X15487072,X15487072,uid://A001/X2c0/X3bd1,0,Science
X1672050,X1672050,uid://A001/X2c0/X3bd1,0,Science
X6545678,X6545678,uid://A001/X2c0/X3bd2,0,Calibrators
X25071297,X25071297,uid://A001/X2c0/X3bd2,0,Calibrators
X3620256,X3620256,uid://A001/X2c0/X3bd2,0,Calibrators
X11127546,X11127546,uid://A001/X2c0/X3bd2,0,Science
X33091315,X33091315,uid://A001/X2c0/X3bd2,0,Science
X30567201,X30567201,uid://A001/X2c0/X3bd2,0,Science
X29558403,X29558403,uid://A001/X2c0/X3bd3,0,Calibrators
X15092077,X15092077,uid://A001/X2c0/X3bd3,0,Calibrators
X27407188,X27407188,uid://A001/X2c0/X3bd3,0,Calibrators
X763744,X763744,uid://A001/X2c0/X3bd3,0,Science
X17533781,X17533781,uid://A001/X2c0/X3bd3,0,Science
X2860780,X2860780,uid://A001/X2c0/X3bd3,0,Science
X4478724,X4478724,uid://A001/X2c0/X3bd4,0,Calibrators
X23919575,X23919575,uid://A001/X2c0/X3bd4,0,Calibrators
X23457586,X23457586,uid://A001/X2c0/X3bd4,0,Calibrators
X15957869,X15957869,uid://A001/X2c0/X3bd4,0,Science
X31852008,X31852008,uid://A001/X2c0/X3bd4,0,Science
X24985186,X24985186,uid://A001/X2c0/X3bd4,0,Science
X10597844,X10597844,uid://A001/X2c0/X3bd5,0,Calibrators
X19012007,X19012007,uid://A001/X2c0/X3bd5,0,Calibrators
X1083048,X1083048,uid://A001/X2c0/X3bd5,0,Calibrators
X5201455,X5201455,uid://A001/X2c0/X3bd5,0,Science
X19157943,X19157943,uid://A001/X2c0/X3bd5,0,Science
X4445705,X4445705,uid://A001/X2c0/X3bd5,0,Science
X4733843,X4733843,uid://A001/X2c0/X3bd6,0,Calibrators
X31430871,X31430871,uid://A001/X2c0/X3bd6,0,Calibrators
X20462069,X20462069,uid://A001/X2c0/X3bd6,0,Calibrators
X19910632,X19910632,uid://A001/X2c0/X3bd6,0,Science
X20263733,X20263733,uid://A001/X2c0/X3bd6,0,Science
X29994083,X29994083,uid://A001/X2c0/X3bd6,0,Science
X26871773,X26871773,uid://A001/X2c0/X3d77,0,Calibrators
X21412756,X21412756,uid://A001/X2c0/X3d77,0,Calibrators
X5505437,X5505437,uid://A001/X2c0/X3d77,0,Calibrators
X30263409,X30263409,uid://A001/X2c0/X3d77,0,Science
X10725003,X10725003,uid://A001/X2c0/X3d77,0,Science
X5913288,X5913288,uid://A001/X2c0/X3d77,0,Science
X4621340,X4621340,uid://A001/X2c0/X3d77,0,Science
X13543356,X13543356,uid://A001/X2c0/X3d77,0,Science
X9276009,X9276009,uid://A001/X2c0/X3d78,0,Calibrators
X23700089,X23700089,uid://A001/X2c0/X3d78,0,Calibrators
X16663232,X16663232,uid://A001/X2c0/X3d78,0,Calibrators
X18618570,X18618570,uid://A001/X2c0/X3d78,0,Science
X21485236,X21485236,uid://A001/X2c0/X3d78,0,Science
X31663050,X31663050,uid://A001/X2c0/X3d78,0,Science
X27789553,X27789553,uid://A001/X2c0/X3d78,0,Science
X1349891,X1349891,uid://A001/X2c0/X3d78,0,Science
X23779548,X23779548,uid://A001/X2c0/X3d79,0,Calibrators
X2895699,X2895699,uid://A001/X2c0/X3d79,0,Science
X8356044,X8356044,uid://A001/X2c0/X3d79,0,Science
X19475440,X19475440,uid://A001/X2c0/X3d79,0,Science
X16016983,X16016983,uid://A001/X2c0/X3d7a,0,Calibrators
X16516016,X16516016,uid://A001/X2c0/X3d7a,0,Science
X13108485,X13108485,uid://A001/X2c0/X3d7a,0,Science
X16722966,X16722966,uid://A001/X2c0/X3d7a,0,Science
X25379961,X25379961,uid://A001/X2c0/X3d7a,0,Science
X23525377,X23525377,uid://A001/X2c0/X3d7a,0,Science
X5851978,X5851978,uid://A001/X2c0/X3d7b,0,Calibrators
X25179697,X25179697,uid://A001/X2c0/X3d7b,0,Calibrators
X20912256,X20912256,uid://A001/X2c0/X3d7b,0,Calibrators
X23752429,X23752429,uid://A001/X2c0/X3d7b,0,Science
X11873670,X11873670,uid://A001/X2c0/X3d7b,0,Science
X20801896,X20801896,uid://A001/X2c0/X3d7b,0,Science
X29272802,X29272802,uid://A001/X2c0/X3d7b,0,Science
X15287511,X15287511,uid://A001/X2c0/X3d7c,0,Calibrators
X20384695,X20384695,uid://A001/X2c0/X3d7c,0,Calibrators
X12360756,X12360756,uid://A001/X2c0/X3d7c,0,Calibrators
X27797623,X27797623,uid://A001/X2c0/X3d7c,0,Science
X27794312,X27794312,uid://A001/X2c0/X3d7c,0,Science
X1662328,X1662328,uid://A001/X2c0/X3d7c,0,Science
X30567740,X30567740,uid://A001/X2c0/X3d7c,0,Science
X16688410,X16688410,uid://A001/X2c0/X3d7d,0,Calibrators
X6523780,X6523780,uid://A001/X2c0/X3d7d,0,Science
X10646700,X10646700,uid://A001/X2c0/X3d7d,0,Science
X16589349,X16589349,uid://A001/X2c0/X3d7d,0,Science
X30317424,X30317424,uid://A001/X2c0/X3d7e,0,Calibrators
X12484637,X12484637,uid://A001/X2c0/X3d7e,0,Science
X8134338,X8134338,uid://A001/X2c0/X3d7e,0,Science
X9732184,X9732184,uid://A001/X2c0/X3d7e,0,Science
X13304563,X13304563,uid://A001/X2c0/X3d7e,0,Science
X1713588,X1713588,uid://A001/X2c0/X3d7f,0,Calibrators
X32359654,X32359654,uid://A001/X2c0/X3d7f,0,Calibrators
X15058038,X15058038,uid://A001/X2c0/X3d7f,0,Calibrators
X5449124,X5449124,uid://A001/X2c0/X3d7f,0,Science
X23692449,X23692449,uid://A001/X2c0/X3d7f,0,Science
X10771504,X10771504,uid://A001/X2c0/X3d7f,0,Science
X20671803,X20671803,uid://A001/X2c0/X3d80,0,Calibrators
X33190667,X33190667,uid://A001/X2c0/X3d80,0,Calibrators
X3635238,X3635238,uid://A001/X2c0/X3d80,0,Calibrators
X12226782,X12226782,uid://A001/X2c0/X3d80,0,Science
X24778998,X24778998,uid://A001/X2c0/X3d80,0,Science
X27005989,X27005989,uid://A001/X2c0/X3d80,0,Science
X21826640,X21826640,uid://A001/X2c0/X3d81,0,Calibrators
X32916543,X32916543,uid://A001/X2c0/X3d81,0,Science
X2794290,X2794290,uid://A001/X2c0/X3d81,0,Science
X3303393,X3303393,uid://A001/X2c0/X3d81,0,Science
X9451124,X9451124,uid://A001/X2c0/X3d82,0,Calibrators
X24096102,X24096102,uid://A001/X2c0/X3d82,0,Science
X21437333,X21437333,uid://A001/X2c0/X3d82,0,Science
X21598119,X21598119,uid://A001/X2c0/X3d82,0,Science
X1170037,X1170037,uid://A001/X2c0/X3d83,0,Calibrators
X1524434,X1524434,uid://A001/X2c0/X3d83,0,Calibrators
X16401819,X16401819,uid://A001/X2c0/X3d83,0,Calibrators
X26441602,X26441602,uid://A001/X2c0/X3d83,0,Science
X13388559,X13388559,uid://A001/X2c0/X3d83,0,Science
X15247070,X15247070,uid://A001/X2c0/X3d83,0,Science
X10228585,X10228585,uid://A001/X2c0/X3d83,0,Science
X8106439,X8106439,uid://A001/X2c0/X3d83,0,Science
X17093994,X17093994,uid://A001/X2c0/X3d84,0,Calibrators
X15737187,X15737187,uid://A001/X2c0/X3d84,0,Calibrators
X21740376,X21740376,uid://A001/X2c0/X3d84,0,Calibrators
X31692017,X31692017,uid://A001/X2c0/X3d84,0,Science
X6366126,X6366126,uid://A001/X2c0/X3d84,0,Science
X7079468,X7079468,uid://A001/X2c0/X3d84,0,Science
X16076419,X16076419,uid://A001/X2c0/X3d84,0,Science
X3289307,X3289307,uid://A001/X2c0/X3d84,0,Science
X8208785,X8208785,uid://A001/X2c0/X3d85,0,Calibrators
X30229279,X30229279,uid://A001/X2c0/X3d85,0,Science
X33059882,X33059882,uid://A001/X2c0/X3d85,0,Science
X22940351,X22940351,uid://A001/X2c0/X3d85,0,Science
X11528285,X11528285,uid://A001/X2c0/X3d86,0,Calibrators
X96230,X96230,uid://A001/X2c0/X3d86,0,Science
X10551966,X10551966,uid://A001/X2c0/X3d86,0,Science
X24059995,X24059995,uid://A001/X2c0/X3d86,0,Science
X30782808,X30782808,uid://A001/X2c0/X3d86,0,Science
X2476974,X2476974,uid://A001/X2c0/X3d86,0,Science
X26573868,X26573868,uid://A001/X2c0/X3d87,0,Calibrators
X4652100,X4652100,uid://A001/X2c0/X3d87,0,Calibrators
X16737560,X16737560,uid://A001/X2c0/X3d87,0,Calibrators
X22697752,X22697752,uid://A001/X2c0/X3d87,0,Science
X29435313,X29435313,uid://A001/X2c0/X3d87,0,Science
X13814435,X13814435,uid://A001/X2c0/X3d87,0,Science
X26229758,X26229758,uid://A001/X2c0/X3d88,0,Calibrators
X26704249,X26704249,uid://A001/X2c0/X3d88,0,Calibrators
X22920508,X22920508,uid://A001/X2c0/X3d88,0,Calibrators
X25755115,X25755115,uid://A001/X2c0/X3d88,0,Science
X1806258,X1806258,uid://A001/X2c0/X3d88,0,Science
X29411739,X29411739,uid://A001/X2c0/X3d88,0,Science
X9283291,X9283291,uid://A001/X2c0/X3d89,0,Calibrators
X31599521,X31599521,uid://A001/X2c0/X3d89,0,Science
X32576884,X32576884,uid://A001/X2c0/X3d89,0,Science
X23309615,X23309615,uid://A001/X2c0/X3d89,0,Science
X9804262,X9804262,uid://A001/X2c0/X3d8a,0,Calibrators
X18995491,X18995491,uid://A001/X2c0/X3d8a,0,Science
X32509850,X32509850,uid://A001/X2c0/X3d8a,0,Science
X24349098,X24349098,uid://A001/X2c0/X3d8a,0,Science
X18674429,X18674429,uid://A001/X2c0/X3d8b,0,Calibrators
X19942211,X19942211,uid://A001/X2c0/X3d8b,0,Calibrators
X11959851,X11959851,uid://A001/X2c0/X3d8b,0,Calibrators
X6112358,X6112358,uid://A001/X2c0/X3d8b,0,Science
X25217336,X25217336,uid://A001/X2c0/X3d8b,0,Science
X25938735,X25938735,uid://A001/X2c0/X3d8b,0,Science
X33011850,X33011850,uid://A001/X2c0/X3d8b,0,Science
X28858734,X28858734,uid://A001/X2c0/X3d8c,0,Calibrators
X28219596,X28219596,uid://A001/X2c0/X3d8c,0,Calibrators
X11218209,X11218209,uid://A001/X2c0/X3d8c,0,Calibrators
X15266977,X15266977,uid://A001/X2c0/X3d8c,0,Science
X13616704,X13616704,uid://A001/X2c0/X3d8c,0,Science
X20595489,X20595489,uid://A001/X2c0/X3d8c,0,Science
X15820251,X15820251,uid://A001/X2c0/X3d8c,0,Science
X9238365,X9238365,uid://A001/X2c0/X3d8d,0,Calibrators
X28165521,X28165521,uid://A001/X2c0/X3d8d,0,Science
X12032642,X12032642,uid://A001/X2c0/X3d8d,0,Science
X7756954,X7756954,uid://A001/X2c0/X3d8d,0,Science
X3245091,X3245091,uid://A001/X2c0/X3d8e,0,Calibrators
X16294683,X16294683,uid://A001/X2c0/X3d8e,0,Science
X31016283,X31016283,uid://A001/X2c0/X3d8e,0,Science
X21724070,X21724070,uid://A001/X2c0/X3d8e,0,Science
X25003631,X25003631,uid://A001/X2c0/X3d8e,0,Science
X27380235,X27380235,uid://A001/X2c0/X2abb,0,Calibrators
X30321010,X30321010,uid://A001/X2c0/X2abb,0,Calibrators
X10527230,X10527230,uid://A001/X2c0/X2abb,0,Calibrators
X5602491,X5602491,uid://A001/X2c0/X2abb,0,Calibrators
X7444762,X7444762,uid://A001/X2c0/X2abb,0,Science
X28994905,X28994905,uid://A001/X2c0/X2abb,0,Science
X10058026,X10058026,uid://A001/X2c0/X2abb,0,Science
X11643018,X11643018,uid://A001/X2c0/X2abc,0,Calibrators
X14349806,X14349806,uid://A001/X2c0/X2abc,0,Calibrators
X8459073,X8459073,uid://A001/X2c0/X2abc,0,Calibrators
X29467764,X29467764,uid://A001/X2c0/X2abc,0,Calibrators
X8454977,X8454977,uid://A001/X2c0/X2abc,0,Science
X25162138,X25162138,uid://A001/X2c0/X2abc,0,Science
X19031161,X19031161,uid://A001/X2c0/X2abc,0,Science
X32427062,X32427062,uid://A001/X2c0/X2a03,0,Calibrators
X31072293,X31072293,uid://A001/X2c0/X2a03,0,Calibrators
X14775345,X14775345,uid://A001/X2c0/X2a03,0,Calibrators
X12724838,X12724838,uid://A001/X2c0/X2a03,0,Science
X23175797,X23175797,uid://A001/X2c0/X2a03,0,Science
X6665731,X6665731,uid://A001/X2c0/X2a03,0,Science
X30604173,X30604173,uid://A001/X2c0/X2a03,0,Science
X26489672,X26489672,uid://A001/X2c0/X2a03,0,Science
X3177164,X3177164,uid://A001/X2c0/X292b,0,Calibrators
X13639015,X13639015,uid://A001/X2c0/X292b,0,Calibrators
X28477792,X28477792,uid://A001/X2c0/X292b,0,Calibrators
X7822721,X7822721,uid://A001/X2c0/X292b,0,Science
X6927794,X6927794,uid://A001/X2c0/X292b,0,Science
X4084988,X4084988,uid://A001/X2c0/X292b,0,Science
X17087273,X17087273,uid://A001/X2c0/X292b,0,Science
X3388016,X3388016,uid://A001/X2c0/X292b,0,Science
X25377510,X25377510,uid://A001/X2c0/X292b,0,Science
X2223626,X2223626,uid://A001/X2c0/X292b,0,Science
X2920764,X2920764,uid://A001/X2c0/X292b,0,Science
X31969057,X31969057,uid://A001/X2c0/X292b,0,Science
X12939358,X12939358,uid://A001/X2c0/X292b,0,Science
X18700441,X18700441,uid://A001/X2c0/X292b,0,Science
X3353388,X3353388,uid://A001/X2c0/X292b,0,Science
X27701671,X27701671,uid://A001/X2c0/X292b,0,Science
X18212274,X18212274,uid://A001/X2c0/X292b,0,Science
X19986609,X19986609,uid://A001/X2c0/X292b,0,Science
X3148337,X3148337,uid://A001/X2c0/X292b,0,Science
X26008418,X26008418,uid://A001/X2c0/X292b,0,Science
X22496091,X22496091,uid://A001/X2c0/X292b,0,Science
X2880654,X2880654,uid://A001/X2c0/X292b,0,Science
X21877201,X21877201,uid://A001/X2c0/X292b,0,Science
X10271925,X10271925,uid://A001/X2c0/X292b,0,Science
X30557028,X30557028,uid://A001/X2c0/X292b,0,Science
X30124246,X30124246,uid://A001/X2c0/X292b,0,Science
X11409162,X11409162,uid://A001/X2c0/X292b,0,Science
X27508355,X27508355,uid://A001/X2c0/X292b,0,Science
X18140011,X18140011,uid://A001/X2c0/X292b,0,Science
X25619397,X25619397,uid://A001/X2c0/X292b,0,Science
X8273443,X8273443,uid://A001/X2c0/X292b,0,Science
X33153678,X33153678,uid://A001/X2c0/X292b,0,Science
X12470703,X12470703,uid://A001/X2c0/X292b,0,Science
X29154111,X29154111,uid://A001/X2c0/X292b,0,Science
X17806457,X17806457,uid://A001/X2c0/X292b,0,Science
X31257441,X31257441,uid://A001/X2c0/X292b,0,Science
X21272511,X21272511,uid://A001/X2c0/X3d2f,0,Calibrators
X30930896,X30930896,uid://A001/X2c0/X3d2f,0,Calibrators
X26969006,X26969006,uid://A001/X2c0/X3d2f,0,Calibrators
X30877482,X30877482,uid://A001/X2c0/X3d2f,0,Science
X12920260,X12920260,uid://A001/X2c0/X3d2f,0,Science
X11329804,X11329804,uid://A001/X2c0/X3d2f,0,Science
X20355722,X20355722,uid://A001/X2c0/X3df5,0,Calibrators
X19290578,X19290578,uid://A001/X2c0/X3df5,0,Calibrators
X28213127,X28213127,uid://A001/X2c0/X3df5,0,Calibrators
X33382229,X33382229,uid://A001/X2c0/X3df5,0,Science
X32025964,X32025964,uid://A001/X2c0/X3df5,0,Science
X18239212,X18239212,uid://A001/X2c0/X3df5,0,Science
X27935079,X27935079,uid://A001/X2c0/X3df5,0,Science
X24698794,X24698794,uid://A001/X2c0/X3df5,0,Science
X28334570,X28334570,uid://A001/X2c0/X3df5,0,Science
X6164126,X6164126,uid://A001/X2c0/X3df5,0,Science
X20799882,X20799882,uid://A001/X2c0/X3df6,0,Calibrators
X31237893,X31237893,uid://A001/X2c0/X3df6,0,Calibrators
X17779201,X17779201,uid://A001/X2c0/X3df6,0,Calibrators
X20813610,X20813610,uid://A001/X2c0/X3df6,0,Science
X907310,X907310,uid://A001/X2c0/X3df6,0,Science
X3729709,X3729709,uid://A001/X2c0/X3df6,0,Science
X29549089,X29549089,uid://A001/X2c0/X3df6,0,Science
X8403679,X8403679,uid://A001/X2c0/X3df6,0,Science
X30057508,X30057508,uid://A001/X2c0/X3df6,0,Science
X29585487,X29585487,uid://A001/X2c0/X3df6,0,Science
X8963112,X8963112,uid://A001/X2c0/X3df6,0,Science
X20045396,X20045396,uid://A001/X2c0/X3df6,0,Science
X17613316,X17613316,uid://A001/X2c0/X3df6,0,Science
X3492503,X3492503,uid://A001/X2c0/X3df6,0,Science
X13512056,X13512056,uid://A001/X2c0/X3df6,0,Science
X2209257,X2209257,uid://A001/X2c0/X3df6,0,Science
X10558963,X10558963,uid://A001/X2c0/X3df6,0,Science
X12539430,X12539430,uid://A001/X2c0/X3df7,0,Calibrators
X10656400,X10656400,uid://A001/X2c0/X3df7,0,Calibrators
X375161,X375161,uid://A001/X2c0/X3df7,0,Calibrators
X26527860,X26527860,uid://A001/X2c0/X3df7,0,Science
X5371489,X5371489,uid://A001/X2c0/X3df7,0,Science
X30023272,X30023272,uid://A001/X2c0/X3df7,0,Science
X16191723,X16191723,uid://A001/X2c0/X3df7,0,Science
X3604468,X3604468,uid://A001/X2c0/X3df7,0,Science
X4821135,X4821135,uid://A001/X2c0/X3df7,0,Science
X5630785,X5630785,uid://A001/X2c0/X3df7,0,Science
X11976550,X11976550,uid://A001/X2c0/X3df7,0,Science
X20107278,X20107278,uid://A001/X2c0/X3df7,0,Science
X26381470,X26381470,uid://A001/X2c0/X3df7,0,Science
X29794540,X29794540,uid://A001/X2c0/X3df7,0,Science
X2702522,X2702522,uid://A001/X2c0/X3df7,0,Science
X28321518,X28321518,uid://A001/X2c0/X3df7,0,Science
X8870273,X8870273,uid://A001/X2c0/X3df7,0,Science
X15187245,X15187245,uid://A001/X2c0/X3df7,0,Science
X9002881,X9002881,uid://A001/X2c0/X216b,0,Calibrators
X8871616,X8871616,uid://A001/X2c0/X216b,0,Calibrators
X16762870,X16762870,uid://A001/X2c0/X216b,0,Calibrators
X18849432,X18849432,uid://A001/X2c0/X216b,0,Calibrators
X6212375,X6212375,uid://A001/X2c0/X216b,0,Science
X25796763,X25796763,uid://A001/X2c0/X216b,0,Science
X18934117,X18934117,uid://A001/X2c0/X216b,0,Science
X1515776,X1515776,uid://A001/X2c0/X216b,0,Science
X5231975,X5231975,uid://A001/X2c0/X216c,0,Calibrators
X2110548,X2110548,uid://A001/X2c0/X216c,0,Calibrators
X23202158,X23202158,uid://A001/X2c0/X216c,0,Calibrators
X7776152,X7776152,uid://A001/X2c0/X216c,0,Calibrators
X7248029,X7248029,uid://A001/X2c0/X216c,0,Science
X16263991,X16263991,uid://A001/X2c0/X216c,0,Science
X10458237,X10458237,uid://A001/X2c0/X216c,0,Science
X33166007,X33166007,uid://A001/X2c0/X216c,0,Science
X16096712,X16096712,uid://A001/X2c0/X3eb1,0,Calibrators
X21524576,X21524576,uid://A001/X2c0/X3eb1,0,Calibrators
X4225231,X4225231,uid://A001/X2c0/X3eb1,0,Calibrators
X18960251,X18960251,uid://A001/X2c0/X3eb1,0,Science
X21250808,X21250808,uid://A001/X2c0/X3eb1,0,Science
X26777121,X26777121,uid://A001/X2c0/X3eb1,0,Science
X6616425,X6616425,uid://A001/X2c0/X3eb1,0,Science
X7119586,X7119586,uid://A001/X2c0/X3eb2,0,Calibrators
X10394496,X10394496,uid://A001/X2c0/X3eb2,0,Calibrators
X20801309,X20801309,uid://A001/X2c0/X3eb2,0,Calibrators
X14577531,X14577531,uid://A001/X2c0/X3eb2,0,Science
X30348187,X30348187,uid://A001/X2c0/X3eb2,0,Science
X30595804,X30595804,uid://A001/X2c0/X3eb2,0,Science
X7161629,X7161629,uid://A001/X2c0/X3eb2,0,Science
X6348347,X6348347,uid://A001/X2c0/X3eb3,0,Calibrators
X11587275,X11587275,uid://A001/X2c0/X3eb3,0,Calibrators
X18393652,X18393652,uid://A001/X2c0/X3eb3,0,Calibrators
X32412705,X32412705,uid://A001/X2c0/X3eb3,0,Science
X6696510,X6696510,uid://A001/X2c0/X3eb3,0,Science
X8045094,X8045094,uid://A001/X2c0/X3eb3,0,Science
X17868740,X17868740,uid://A001/X2c0/X3eb3,0,Science
X10826830,X10826830,uid://A001/X2c0/X3ec6,0,Calibrators
X29416707,X29416707,uid://A001/X2c0/X3ec6,0,Calibrators
X2528453,X2528453,uid://A001/X2c0/X3ec6,0,Calibrators
X27005137,X27005137,uid://A001/X2c0/X3ec6,0,Science
X26005953,X26005953,uid://A001/X2c0/X3ec6,0,Science
X19400803,X19400803,uid://A001/X2c0/X3ec6,0,Science
X21049679,X21049679,uid://A001/X2c0/X25bd,0,Calibrators
X3353491,X3353491,uid://A001/X2c0/X25bd,0,Calibrators
X5496891,X5496891,uid://A001/X2c0/X25bd,0,Calibrators
X17546449,X17546449,uid://A001/X2c0/X25bd,0,Science
X27081919,X27081919,uid://A001/X2c0/X25bd,0,Science
X11593442,X11593442,uid://A001/X2c0/X25bd,0,Science
X24714635,X24714635,uid://A001/X2c0/X354f,0,Calibrators
X30005069,X30005069,uid://A001/X2c0/X354f,0,Calibrators
X8050814,X8050814,uid://A001/X2c0/X354f,0,Calibrators
X32233747,X32233747,uid://A001/X2c0/X354f,0,Science
X5370454,X5370454,uid://A001/X2c0/X354f,0,Science
X23481040,X23481040,uid://A001/X2c0/X354f,0,Science
X10664078,X10664078,uid://A001/X2c0/X354f,0,Science
X20616835,X20616835,uid://A001/X2c0/X354f,0,Science
X4020857,X4020857,uid://A001/X2c0/X354f,0,Science
X10725051,X10725051,uid://A001/X2c0/X354f,0,Science
X25780655,X25780655,uid://A001/X2c0/X354f,0,Science
X12640791,X12640791,uid://A001/X2c0/X3550,0,Calibrators
X29744695,X29744695,uid://A001/X2c0/X3550,0,Calibrators
X8117603,X8117603,uid://A001/X2c0/X3550,0,Calibrators
X10672346,X10672346,uid://A001/X2c0/X3550,0,Science
X21044448,X21044448,uid://A001/X2c0/X3550,0,Science
X13377317,X13377317,uid://A001/X2c0/X3550,0,Science
