TARG_ID,TARG_ID,OBSPROJECT_UID,SG_ID,tarType,solarSystem,sourceName,RA,DEC,isMosaic,centerVel,centerVel_units,centerVel_refsys,centerVel_doppler,lineWidth
uid://A001/X1ed/X74_01_10,uid://A001/X1ed/X74_01_10,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core1664,261.50823,-34.49818,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_11,uid://A001/X1ed/X74_01_11,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core1924,261.32072,-34.414,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_12,uid://A001/X1ed/X74_01_12,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core2109,261.01861,-34.34484,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_13,uid://A001/X1ed/X74_01_13,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core2326,261.06213,-34.06566,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_14,uid://A001/X1ed/X74_01_14,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core2598,260.96177,-34.13869,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_15,uid://A001/X1ed/X74_01_15,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3278,261.41755,-34.49444,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_16,uid://A001/X1ed/X74_01_16,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3312,261.59776,-34.54011,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_17,uid://A001/X1ed/X74_01_17,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3332,260.96443,-34.14992,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_18,uid://A001/X1ed/X74_01_18,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3336,260.97407,-33.92414,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_19,uid://A001/X1ed/X74_01_19,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3343,260.9895,-34.09757,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_20,uid://A001/X1ed/X74_01_20,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3356,260.96279,-34.12668,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_21,uid://A001/X1ed/X74_01_21,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3369,261.44974,-34.49908,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_22,uid://A001/X1ed/X74_01_22,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3474,261.69917,-34.54386,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_23,uid://A001/X1ed/X74_01_23,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3503,261.06731,-34.21602,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_24,uid://A001/X1ed/X74_01_24,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3554,261.08592,-34.46537,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_25,uid://A001/X1ed/X74_01_25,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3555,261.06487,-34.46058,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ed/X74_01_26,uid://A001/X1ed/X74_01_26,uid://A001/X1ed/X74,uid://A001/X1ed/X74_01,F_MultiplePoints,Unspecified,core3750,260.95453,-33.92567,False,-5.0,km/s,lsr,RADIO,0.001446929910854846
uid://A001/X1ee/Xe34_01_1,uid://A001/X1ee/Xe34_01_1,uid://A001/X1ee/Xe34,uid://A001/X1ee/Xe34_01,F_MultiplePoints,Unspecified,XID_262,53.0784625,-27.859855555555555,False,0.0,km/s,lsrk,RELATIVISTIC,0.09873497217865315
uid://A001/X1ee/Xe34_01_2,uid://A001/X1ee/Xe34_01_2,uid://A001/X1ee/Xe34,uid://A001/X1ee/Xe34_01,F_MultiplePoints,Unspecified,XID_412,53.124375,-27.851625,False,0.0,km/s,lsrk,RELATIVISTIC,0.09873497217865274
uid://A001/X1ee/Xe34_01_3,uid://A001/X1ee/Xe34_01_3,uid://A001/X1ee/Xe34,uid://A001/X1ee/Xe34_01,F_MultiplePoints,Unspecified,XID_34,52.96633333333333,-27.89086111111111,False,0.0,km/s,lsrk,RELATIVISTIC,0.09873497217865315
uid://A001/X1ee/Xe34_02_1,uid://A001/X1ee/Xe34_02_1,uid://A001/X1ee/Xe34,uid://A001/X1ee/Xe34_02,F_MultiplePoints,Unspecified,XID_403,53.12204166666667,-27.93873888888889,False,0.0,km/s,lsrk,RELATIVISTIC,0.09873497217865301
uid://A001/X1ee/Xe34_02_2,uid://A001/X1ee/Xe34_02_2,uid://A001/X1ee/Xe34,uid://A001/X1ee/Xe34_02,F_MultiplePoints,Unspecified,XID_546,53.16529166666667,-27.814066666666665,False,0.0,km/s,lsrk,RELATIVISTIC,0.09873497217865301
uid://A001/X1ee/Xe34_02_3,uid://A001/X1ee/Xe34_02_3,uid://A001/X1ee/Xe34,uid://A001/X1ee/Xe34_02,F_MultiplePoints,Unspecified,XID_490,53.148833333333336,-27.821122222222222,False,0.0,km/s,lsrk,RADIO,0.09306438256028442
uid://A001/X1ee/X17c_01_1,uid://A001/X1ee/X17c_01_1,uid://A001/X1ee/X17c,uid://A001/X1ee/X17c_01,F_MultiplePoints,Unspecified,W43-MM1,281.9458333333333,-1.9077777777777778,False,98.8,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X17c_01_2,uid://A001/X1ee/X17c_01_2,uid://A001/X1ee/X17c,uid://A001/X1ee/X17c_01,F_MultiplePoints,Unspecified,W43-MM2,281.90291666666667,-2.0144444444444445,False,98.8,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X17c_01_3,uid://A001/X1ee/X17c_01_3,uid://A001/X1ee/X17c,uid://A001/X1ee/X17c_01,F_MultiplePoints,Unspecified,W43-MM3,281.92375,-2.007222222222222,False,98.8,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X17c_01_4,uid://A001/X1ee/X17c_01_4,uid://A001/X1ee/X17c,uid://A001/X1ee/X17c_01,F_MultiplePoints,Unspecified,W43-MM4,281.90958333333333,-1.9622222222222223,False,98.8,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X17c_01_5,uid://A001/X1ee/X17c_01_5,uid://A001/X1ee/X17c,uid://A001/X1ee/X17c_01,F_MultiplePoints,Unspecified,W43-MM6,281.8983333333333,-1.9211111111111112,False,98.8,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X17c_01_6,uid://A001/X1ee/X17c_01_6,uid://A001/X1ee/X17c,uid://A001/X1ee/X17c_01,F_MultiplePoints,Unspecified,W43-MM7,281.915,-1.9761111111111112,False,98.8,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X17c_01_7,uid://A001/X1ee/X17c_01_7,uid://A001/X1ee/X17c,uid://A001/X1ee/X17c_01,F_MultiplePoints,Unspecified,W43-MM8,281.90416666666664,-1.9244444444444444,False,98.8,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X922_01_1,uid://A001/X1ed/X922_01_1,uid://A001/X1ed/X922,uid://A001/X1ed/X922_01,F_MultiplePoints,Unspecified,B5-Cond1,56.9122,32.870919444444446,False,10.3,km/s,lsrk,RADIO,0.00022990991936984489
uid://A001/X1ed/X922_01_2,uid://A001/X1ed/X922_01_2,uid://A001/X1ed/X922,uid://A001/X1ed/X922_01,F_MultiplePoints,Unspecified,B5-Cond2,56.92344583333333,32.86578055555555,False,10.3,km/s,lsrk,RADIO,0.00022990991936984489
uid://A001/X1ed/X922_01_3,uid://A001/X1ed/X922_01_3,uid://A001/X1ed/X922,uid://A001/X1ed/X922_01,F_MultiplePoints,Unspecified,B5-Cond3,56.928241666666665,32.85841944444444,False,10.3,km/s,lsrk,RADIO,0.00022990991936984486
uid://A001/X1fb/X9c_01_1,uid://A001/X1fb/X9c_01_1,uid://A001/X1fb/X9c,uid://A001/X1fb/X9c_01,F_MultiplePoints,Unspecified,GRB130603B,172.200667,17.071722,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1fb/X9c_02_1,uid://A001/X1fb/X9c_02_1,uid://A001/X1fb/X9c,uid://A001/X1fb/X9c_02,F_MultiplePoints,Unspecified,GRB050724,246.185,-27.5410833,False,68077.7741230484,km/s,hel,RELATIVISTIC,0.0
uid://A001/X1fb/X9c_03_1,uid://A001/X1fb/X9c_03_1,uid://A001/X1fb/X9c,uid://A001/X1fb/X9c_03,F_MultiplePoints,Unspecified,GRB071227,58.129542,-55.98425,False,94135.12137752995,km/s,hel,RELATIVISTIC,0.0
uid://A001/X1fb/X9c_04_1,uid://A001/X1fb/X9c_04_1,uid://A001/X1fb/X9c,uid://A001/X1fb/X9c_04,F_MultiplePoints,Unspecified,GRB070724,27.808667,-18.594111,False,107793.12790110636,km/s,hel,RELATIVISTIC,0.0
uid://A001/X1fc/X5b_01_1,uid://A001/X1fc/X5b_01_1,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,888580,149.74472,2.64935,False,1109232.0946000002,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_2,uid://A001/X1fc/X5b_01_2,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,976376,150.77552,2.78744,False,758474.9187399999,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_3,uid://A001/X1fc/X5b_01_3,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,944717,150.34493,2.73723,False,713506.05004,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_4,uid://A001/X1fc/X5b_01_4,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,728449,150.11132,2.40323,False,701514.3517199999,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_5,uid://A001/X1fc/X5b_01_5,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,603740,149.50749,2.21723,False,686524.7288200001,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_6,uid://A001/X1fc/X5b_01_6,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,227176,149.93222,1.62646,False,452686.61157999997,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_7,uid://A001/X1fc/X5b_01_7,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,471731,149.5629,2.0137,False,446690.76242000004,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_8,uid://A001/X1fc/X5b_01_8,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,850831,149.9986,2.58795,False,434699.06409999996,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_9,uid://A001/X1fc/X5b_01_9,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,289843,150.39434,1.72319,False,326773.77922,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_10,uid://A001/X1fc/X5b_01_10,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,534520,149.99256,2.11255,False,333249.29631279997,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_11,uid://A001/X1fc/X5b_01_11,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,317355,150.19592,1.76692,False,326773.77922,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_01_12,uid://A001/X1fc/X5b_01_12,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_01,F_MultiplePoints,Unspecified,705796,150.43438,2.36835,False,347789.23052579997,km/s,lsrk,OPTICAL,0.22415507197315818
uid://A001/X1fc/X5b_02_1,uid://A001/X1fc/X5b_02_1,uid://A001/X1fc/X5b,uid://A001/X1fc/X5b_02,F_MultiplePoints,Unspecified,919588,150.12660833333334,2.6960805555555556,False,1130217.56666,km/s,lsrk,OPTICAL,0.06864615653539889
uid://A001/X1ed/X7d2_01_1,uid://A001/X1ed/X7d2_01_1,uid://A001/X1ed/X7d2,uid://A001/X1ed/X7d2_01,F_MultiplePoints,Unspecified,J1319,199.79666666666665,9.8475,False,257763.51393719335,km/s,lsrk,RADIO,0.40475363797476765
uid://A001/X1ed/X7d2_02_1,uid://A001/X1ed/X7d2_02_1,uid://A001/X1ed/X7d2,uid://A001/X1ed/X7d2_02,F_MultiplePoints,Unspecified,J2310,347.662,18.922138888888888,False,256983.92206591365,km/s,lsrk,RADIO,0.3500767059170546
uid://A001/X1ed/X7d2_03_1,uid://A001/X1ed/X7d2_03_1,uid://A001/X1ed/X7d2,uid://A001/X1ed/X7d2_03,F_MultiplePoints,Unspecified,J2054,313.52704166666666,0.08744444444444445,False,257202.85734082482,km/s,lsrk,RADIO,0.2749628767463946
uid://A001/X1ed/X7d2_04_1,uid://A001/X1ed/X7d2_04_1,uid://A001/X1ed/X7d2,uid://A001/X1ed/X7d2_04,F_MultiplePoints,Unspecified,J0129,22.493791666666667,0.5943611111111111,False,255566.8014581852,km/s,lsrk,RADIO,0.240442749990776
uid://A001/X1ed/X7d2_05_1,uid://A001/X1ed/X7d2_05_1,uid://A001/X1ed/X7d2,uid://A001/X1ed/X7d2_05,F_MultiplePoints,Unspecified,J1044,161.13766666666666,1.4172777777777779,False,255590.92786317528,km/s,lsrk,RADIO,0.11779186979370958
uid://A001/X1ed/Xaa3_01_1,uid://A001/X1ed/Xaa3_01_1,uid://A001/X1ed/Xaa3,uid://A001/X1ed/Xaa3_01,F_MultiplePoints,Unspecified,HL_Tau,67.91010416666667,18.232567222222222,False,7.0,km/s,lsrk,RADIO,0.0011574348703819774
uid://A001/X1ed/X1221_01_1,uid://A001/X1ed/X1221_01_1,uid://A001/X1ed/X1221,uid://A001/X1ed/X1221_01,F_MultiplePoints,Unspecified,L448C_N,51.411975,30.734799166666665,False,5.0,km/s,lsrk,RADIO,0.02364966502827318
uid://A001/X1ed/X1221_02_1,uid://A001/X1ed/X1221_02_1,uid://A001/X1ed/X1221,uid://A001/X1ed/X1221_02,F_MultiplePoints,Unspecified,L1448C_N,51.411975,30.734799166666665,False,5.0,km/s,lsrk,RADIO,0.023171015673080567
uid://A001/X1ee/X572_01_1,uid://A001/X1ee/X572_01_1,uid://A001/X1ee/X572,uid://A001/X1ee/X572_01,F_MultiplePoints,Unspecified,G331.372-00.116,242.89159085071978,-51.581526435040125,True,-88.1,km/s,lsrk,RADIO,0.002722493820178271
uid://A001/X1ee/Xaa8_01_1,uid://A001/X1ee/Xaa8_01_1,uid://A001/X1ee/Xaa8,uid://A001/X1ee/Xaa8_01,F_MultiplePoints,Unspecified,z_cma,105.929851425,-11.551728039,False,-27.0,km/s,hel,RELATIVISTIC,0.005493137098944268
uid://A001/X1ed/X18f_01_1,uid://A001/X1ed/X18f_01_1,uid://A001/X1ed/X18f,uid://A001/X1ed/X18f_01,F_MultiplePoints,Unspecified,HRS188.6868+7.1357,188.68333333333334,7.135555555555555,False,0.0,km/s,lsrk,RADIO,0.19746460733178284
uid://A001/X1ed/X18f_02_1,uid://A001/X1ed/X18f_02_1,uid://A001/X1ed/X18f,uid://A001/X1ed/X18f_02,F_MultiplePoints,Unspecified,HRS188.6868+7.1357,188.68333333333334,7.135555555555555,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X4d9_01_1,uid://A001/X1ed/X4d9_01_1,uid://A001/X1ed/X4d9,uid://A001/X1ed/X4d9_01,F_MultiplePoints,Unspecified,GS1,53.165283333333335,-27.814067777777776,False,0.0,km/s,lsrk,RADIO,0.11377204159018567
uid://A001/X1ed/X4d9_01_2,uid://A001/X1ed/X4d9_01_2,uid://A001/X1ed/X4d9,uid://A001/X1ed/X4d9_01,F_MultiplePoints,Unspecified,GS2,53.15743333333333,-27.709016666666667,False,0.0,km/s,lsrk,RADIO,0.11377204159018575
uid://A001/X1ed/X12b_01_1,uid://A001/X1ed/X12b_01_1,uid://A001/X1ed/X12b,uid://A001/X1ed/X12b_01,F_MultiplePoints,Unspecified,PN_Mz3,244.30583,-51.98628,False,-21.200749638259033,km/s,lsrk,RADIO,0.0014995926856870546
uid://A001/X1ed/X12b_02_1,uid://A001/X1ed/X12b_02_1,uid://A001/X1ed/X12b,uid://A001/X1ed/X12b_02,F_MultiplePoints,Unspecified,Hen_3-401,154.885421,-60.224856,False,-28.0,km/s,lsrk,RADIO,0.0014996266938311572
uid://A001/X1ee/X170_01_1,uid://A001/X1ee/X170_01_1,uid://A001/X1ee/X170,uid://A001/X1ee/X170_01,F_MultiplePoints,Unspecified,IRAS_13120-5453,198.77644875,-55.1567575,False,9222.0,km/s,hel,RELATIVISTIC,0.0745849316863068
uid://A001/X1ee/X170_02_1,uid://A001/X1ee/X170_02_1,uid://A001/X1ee/X170,uid://A001/X1ee/X170_02,F_MultiplePoints,Unspecified,IRAS_13120-5453,198.77644875,-55.1567575,False,9222.0,km/s,hel,RELATIVISTIC,0.07244777641360939
uid://A001/X1ee/X170_03_1,uid://A001/X1ee/X170_03_1,uid://A001/X1ee/X170,uid://A001/X1ee/X170_03,F_MultiplePoints,Unspecified,IRAS_13120-5453,198.77644875,-55.1567575,False,9222.0,km/s,hel,RELATIVISTIC,0.14913794108352196
uid://A001/X1ee/X170_04_1,uid://A001/X1ee/X170_04_1,uid://A001/X1ee/X170,uid://A001/X1ee/X170_04,F_MultiplePoints,Unspecified,IRAS_13120-5453,198.77644875,-55.1567575,False,9222.0,km/s,hel,RELATIVISTIC,0.14257868975659269
uid://A001/X1ee/X170_05_1,uid://A001/X1ee/X170_05_1,uid://A001/X1ee/X170,uid://A001/X1ee/X170_05,F_MultiplePoints,Unspecified,IRAS_13120-5453,198.77644875,-55.1567575,False,9222.0,km/s,hel,RELATIVISTIC,0.22369978911736094
uid://A001/X1ee/X170_06_1,uid://A001/X1ee/X170_06_1,uid://A001/X1ee/X170,uid://A001/X1ee/X170_06,F_MultiplePoints,Unspecified,IRAS_13120-5453,198.77644875,-55.1567575,False,9222.0,km/s,hel,RELATIVISTIC,0.2138615290875306
uid://A001/X1ee/X170_07_1,uid://A001/X1ee/X170_07_1,uid://A001/X1ee/X170,uid://A001/X1ee/X170_07,F_MultiplePoints,Unspecified,IRAS_13120-5453,198.77644875,-55.1567575,False,9222.0,km/s,hel,RELATIVISTIC,0.4473226603244648
uid://A001/X1ee/X63c_01_1,uid://A001/X1ee/X63c_01_1,uid://A001/X1ee/X63c,uid://A001/X1ee/X63c_01,F_MultiplePoints,Unspecified,BDF-3299,337.0511666666667,-35.166555555555554,False,2130624.999005998,km/s,lsrk,OPTICAL,0.03909898059943267
uid://A001/X1ee/X63c_02_1,uid://A001/X1ee/X63c_02_1,uid://A001/X1ee/X63c,uid://A001/X1ee/X63c_02,F_MultiplePoints,Unspecified,BD-521,336.94441666666665,-35.118805555555554,False,2100945.5456640045,km/s,lsrk,OPTICAL,0.07916469423566429
uid://A001/X1ee/X922_01_1,uid://A001/X1ee/X922_01_1,uid://A001/X1ee/X922,uid://A001/X1ee/X922_01,F_MultiplePoints,Unspecified,COS-z1.47-31,149.997875,2.433736111111111,False,0.0,km/s,lsrk,RADIO,0.07776212969306913
uid://A001/X1ee/X922_01_2,uid://A001/X1ee/X922_01_2,uid://A001/X1ee/X922,uid://A001/X1ee/X922_01,F_MultiplePoints,Unspecified,COS-z1.47-30,149.79819583333332,2.3900836111111112,False,0.0,km/s,lsrk,RADIO,0.07776212969306913
uid://A001/X1ee/X922_02_1,uid://A001/X1ee/X922_02_1,uid://A001/X1ee/X922,uid://A001/X1ee/X922_02,F_MultiplePoints,Unspecified,UDS-z2.23-21,34.20446583333333,-5.055746666666667,False,0.0,km/s,lsrk,RADIO,0.10717414378716623
uid://A001/X1ee/X922_02_2,uid://A001/X1ee/X922_02_2,uid://A001/X1ee/X922,uid://A001/X1ee/X922_02,F_MultiplePoints,Unspecified,NIFS-HiZELS-1,34.19119583333333,-5.045747222222222,False,0.0,km/s,lsrk,RADIO,0.10717414378716626
uid://A001/X1ed/X646_01_1,uid://A001/X1ed/X646_01_1,uid://A001/X1ed/X646,uid://A001/X1ed/X646_01,F_SingleRectangle,Unspecified,Western_Wall,160.87769166666666,-59.59923333333333,True,0.0,km/s,lsrk,RADIO,0.001641671219093844
uid://A001/X1ed/X646_02_1,uid://A001/X1ed/X646_02_1,uid://A001/X1ed/X646,uid://A001/X1ed/X646_02,F_SingleRectangle,Unspecified,Western_wall,160.87769166666666,-59.59923333333333,True,0.0,km/s,lsrk,RADIO,0.003844959968939579
uid://A001/X1ed/X7ea_01_1,uid://A001/X1ed/X7ea_01_1,uid://A001/X1ed/X7ea,uid://A001/X1ed/X7ea_01,F_MultiplePoints,Unspecified,J091305.0-005343,138.27127916666666,-0.8952916666666667,False,217104.7765127979,km/s,lsrk,RADIO,2.3112589443460934
uid://A001/X1ed/X7ea_02_1,uid://A001/X1ed/X7ea_02_1,uid://A001/X1ed/X7ea,uid://A001/X1ed/X7ea_02,F_MultiplePoints,Unspecified,J142413.9+022303,216.05822916666668,2.384333333333333,False,242612.893246996,km/s,lsrk,RADIO,1.6027487922995058
uid://A001/X1ed/X7ea_03_1,uid://A001/X1ed/X7ea_03_1,uid://A001/X1ed/X7ea,uid://A001/X1ed/X7ea_03,F_MultiplePoints,Unspecified,J091840.8+023047,139.67052916666665,2.51275,False,216079.60811727913,km/s,lsrk,RADIO,2.341946841104321
uid://A001/X1ee/X14ff_01_1,uid://A001/X1ee/X14ff_01_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_01,F_MultiplePoints,Unspecified,IC4374,211.8740833,-27.0178861,False,6461.322847780813,km/s,lsrk,RELATIVISTIC,0.11289110540580768
uid://A001/X1ee/X14ff_02_1,uid://A001/X1ee/X14ff_02_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_02,F_MultiplePoints,Unspecified,3C75,44.4231625,6.026997222222223,False,6692.907198015565,km/s,hel,RELATIVISTIC,0.11280389073969788
uid://A001/X1ee/X14ff_03_1,uid://A001/X1ee/X14ff_03_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_03,F_MultiplePoints,Unspecified,3C465,354.62246042,27.031535,False,8960.690001367693,km/s,lsrk,RELATIVISTIC,0.11195322229591909
uid://A001/X1ee/X14ff_04_1,uid://A001/X1ee/X14ff_04_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_04,F_MultiplePoints,Unspecified,3C317,229.1853625,7.0216667,False,10155.844416329528,km/s,lsrk,RELATIVISTIC,0.11150734443009488
uid://A001/X1ee/X14ff_05_1,uid://A001/X1ee/X14ff_05_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_05,F_MultiplePoints,Unspecified,Hydra_A,139.5235458,-12.0955528,False,16001.794042153522,km/s,lsrk,RELATIVISTIC,0.10934988111690452
uid://A001/X1ee/X14ff_06_1,uid://A001/X1ee/X14ff_06_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_06,F_MultiplePoints,Unspecified,IC4374,211.8740833,-27.0178861,False,6461.322847780813,km/s,lsrk,RELATIVISTIC,0.33865606394904796
uid://A001/X1ee/X14ff_07_1,uid://A001/X1ee/X14ff_07_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_07,F_MultiplePoints,Unspecified,3C75,44.4231625,6.026997222222223,False,6692.907198015565,km/s,hel,RELATIVISTIC,0.33839443327905666
uid://A001/X1ee/X14ff_08_1,uid://A001/X1ee/X14ff_08_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_08,F_MultiplePoints,Unspecified,3C465,354.62246042,27.031535,False,8960.690001367693,km/s,lsrk,RELATIVISTIC,0.335842557948753
uid://A001/X1ee/X14ff_09_1,uid://A001/X1ee/X14ff_09_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_09,F_MultiplePoints,Unspecified,3C317,229.1853625,7.0216667,False,10155.844416329528,km/s,lsrk,RELATIVISTIC,0.3345049924913219
uid://A001/X1ee/X14ff_10_1,uid://A001/X1ee/X14ff_10_1,uid://A001/X1ee/X14ff,uid://A001/X1ee/X14ff_10,F_MultiplePoints,Unspecified,Hydra_A,139.5235458,-12.0955528,False,16001.794042153522,km/s,lsrk,RELATIVISTIC,0.3280329322600653
uid://A001/X1ee/X150e_01_1,uid://A001/X1ee/X150e_01_1,uid://A001/X1ee/X150e,uid://A001/X1ee/X150e_01,F_SingleRectangle,Unspecified,M17SW,274.875,-16.198611111111113,True,20.0,km/s,lsrk,RADIO,0.0014468092852547732
uid://A001/X1ed/X1ee_01_1,uid://A001/X1ed/X1ee_01_1,uid://A001/X1ed/X1ee,uid://A001/X1ed/X1ee_01,F_MultiplePoints,Unspecified,circinus,213.291275,-65.339019,False,425.69776024163605,km/s,hel,RADIO,0.0016049578588448283
uid://A001/X1ed/X1ee_02_1,uid://A001/X1ed/X1ee_02_1,uid://A001/X1ed/X1ee,uid://A001/X1ed/X1ee_02,F_MultiplePoints,Unspecified,circinus,213.291275,-65.339019,False,425.69776024163605,km/s,hel,RADIO,0.01083053300229176
uid://A001/X1ed/X1ee_03_1,uid://A001/X1ed/X1ee_03_1,uid://A001/X1ed/X1ee,uid://A001/X1ed/X1ee_03,F_MultiplePoints,Unspecified,circinus,213.291275,-65.339019,False,425.69776024163605,km/s,hel,RADIO,0.04381351302566152
uid://A001/X1b3/X7_01_1,uid://A001/X1b3/X7_01_1,uid://A001/X1b3/X7,uid://A001/X1b3/X7_01,F_MultiplePoints,Pluto,Pluto,0.0,0.0,False,0.0,km/s,lsrk,RADIO,0.0014991029227292968
uid://A001/X1ed/Xf16_01_1,uid://A001/X1ed/Xf16_01_1,uid://A001/X1ed/Xf16,uid://A001/X1ed/Xf16_01,F_MultiplePoints,Unspecified,DGTau,66.7622776,26.1026362,False,0.0,km/s,lsrk,RADIO,0.004783309125141501
uid://A001/X1ee/X2ab_01_1,uid://A001/X1ee/X2ab_01_1,uid://A001/X1ee/X2ab,uid://A001/X1ee/X2ab_01,F_SingleRectangle,Unspecified,wlm,0.4845833333333333,-15.466666666666667,True,-119.976,km/s,hel,OPTICAL,0.0018463196764259455
